Gene_ID	Leaf.base	Minus.1cm	Plus.4cm	Leaf.tip
GRMZM2G181227	3.412444267	3.16437442	1.287909035	0.037320722
GRMZM2G146885	14.17287135	11.3577013	2.778514642	2.226818648
GRMZM2G139463	6.866752401	5.373925806	1.388843962	1.062745344
GRMZM2G015295	1349.446347	447.4635291	29.43627879	29.2643755
GRMZM2G111909	47.95903081	27.5256729	1.656555758	0.949824883
GRMZM2G078097	4.433627458	0.928492841	0.063329249	0.034255945
GRMZM2G450498	36.15941083	9.45235616	0.700105077	0.194759794
GRMZM2G413652	25.06985426	15.91342458	5.372151214	3.618914949
GRMZM2G090087	21.00891969	18.02318412	17.49531186	10.74302155
AC217811.3_FG003	17.22135143	9.735605915	7.888305964	4.701542903
GRMZM2G043887	5.658235748	2.854638859	0.176351597	0.117836922
GRMZM2G147256	16.10110218	4.848077552	3.334421173	1.613647677
GRMZM2G035552	4.049566142	2.139007269	0.663294695	0.255062697
GRMZM2G090842	3.879787009	1.514641178	0.458203034	0.384595409
GRMZM2G359822	10.72572804	7.558618812	2.303983617	0.610030548
GRMZM2G365160	145.5719792	100.5196543	22.23791985	6.106512498
GRMZM2G058659	68.69696196	49.26884576	4.713103416	4.425868114
GRMZM2G036861	129.4039617	16.25758815	8.627519037	3.808094387
GRMZM2G314652	22.16679689	11.85360124	1.333121193	0.689756968
GRMZM2G028369	54.50465482	51.63992411	18.76620787	13.55358811
GRMZM2G115841	25.1124951	9.550042139	6.852615256	1.787161109
GRMZM2G129642	13.37411163	1.262250363	0.590356674	0.322661091
GRMZM2G106950	16.56646105	2.261995633	0.477542029	0.426213463
GRMZM2G145870	44.05656059	19.95148794	8.760471923	7.962516642
GRMZM2G122198	6.567939818	0.639164773	0.25760796	0.041803453
GRMZM2G046191	23.90114775	16.35732153	13.04356056	9.075401285
GRMZM2G085117	6.413848735	1.746901389	2.881768234	1.250937784
GRMZM2G365961	29.69513596	18.44836796	3.219259151	1.567786357
GRMZM2G149751	725.234806	279.2167556	14.9819128	14.27463596
GRMZM2G165747	56.29013149	38.35330013	5.028617822	4.154994728
GRMZM2G453616	52.94597831	36.04762615	4.729871526	3.908149704
AC199526.5_FG002	624.3505534	364.1603903	87.09610999	74.26221085
GRMZM2G054123	470.9534418	261.8175753	51.6901208	36.99487082
GRMZM2G024686	13.08464302	9.024900944	12.05070252	5.150368825
GRMZM2G136712	17.43314864	7.374381814	1.803165104	0.783247554
GRMZM2G076885	29.91389124	23.65520234	3.249093225	2.899864704
GRMZM2G048497	30.41587742	19.56622774	9.351478244	8.285917219
GRMZM2G007647	27.43268304	20.47990061	2.906004523	1.598827108
GRMZM2G055899	22.84124994	10.93441286	13.44335514	10.05177608
GRMZM2G004382	191.0732398	62.5518815	28.16235962	25.82372034
GRMZM2G569855	9.862647128	6.419796867	4.392008909	3.733270655
GRMZM2G130062	16.19771424	14.85694143	14.02651214	5.958258871
GRMZM2G053999	39.73240385	39.43091458	18.48758172	12.56188545
GRMZM2G124963	258.0977515	229.5445386	20.42122493	1.255388798
GRMZM2G046748	35.34765529	27.82206873	4.919926932	3.316877541
GRMZM2G050371	10.98773295	9.896170345	4.835950281	4.348766632
GRMZM2G068862	39.15268029	37.47301876	24.86728497	24.08192945
GRMZM2G036543	15.42126757	12.12113786	2.791911873	2.626137347
GRMZM2G052266	13.54539839	2.058388906	2.714313129	0.41768369
GRMZM2G009323	20.26889007	14.48172473	3.642757787	3.620672656
GRMZM2G081886	37.85691551	11.37060234	1.452644367	1.388887111
AC194970.5_FG003	14.69025943	13.62583084	5.436815997	5.168806901
GRMZM2G015588	22.97234473	11.08748679	4.834525899	4.821103101
GRMZM2G095806	14.99724211	10.6846755	8.019522468	3.766661476
GRMZM2G049811	21.06361007	16.2905263	9.532807376	9.322333525
GRMZM2G078143	218.5303429	178.2861466	29.97252126	21.23731349
GRMZM2G372074	1080.371363	545.2907411	8.513372781	1.492667666
AC209784.3_FG011	2.332040597	0.538649242	0.287451635	0.203330239
AC213621.5_FG004	35.47145916	2.023325229	0.336384594	0.272934839
AC234156.1_FG005	185.0649639	24.3919194	3.512675356	1.331259334
GRMZM2G001514	297.7552806	254.7011974	31.71904634	10.85090282
GRMZM2G002420	76.85109711	0.447019967	0.48444695	0.285868568
GRMZM2G021794	246.9784914	160.2699516	14.61033615	6.322397748
GRMZM2G022931	408.7429801	154.9594487	5.203354352	2.890284482
GRMZM2G035933	12.2222471	2.725166167	0.138994313	0.086751413
GRMZM2G050286	97.7863793	4.55148551	0.64724	0.432481308
GRMZM2G065718	105.9824127	71.95990378	13.45767819	4.116524333
GRMZM2G084812	231.4960266	100.4400651	41.03413136	24.83106041
GRMZM2G133053	46.62763581	2.58057371	1.023882485	0.541796774
GRMZM2G177242	77.32799989	73.78998996	2.522299233	0.941406771
GRMZM2G301908	107.2541562	18.86790423	1.641422059	0.076835347
GRMZM2G011742	84.58637857	17.28671277	12.52548157	12.0156826
GRMZM2G034526	9.51017605	3.169689054	1.572722988	1.547827838
GRMZM2G170934	35.34169773	7.436018358	4.357621995	3.795574977
AC209208.3_FG005	24.09665261	15.62644886	8.294260736	7.66338571
GRMZM2G082823	38.17953153	0.340536625	0.034840218	0.025127612
GRMZM2G149201	59.8804574	20.73888427	3.368781749	0.90557605
GRMZM2G151738	62.5398426	17.05609307	6.106365404	4.437540033
GRMZM2G153741	3.382239115	0.707790087	0.054102286	0.050168422
GRMZM2G333811	4.746311709	1.452131173	2.625237116	0.917027663
GRMZM2G045287	45.86597853	9.909953732	1.010143986	0.94790524
GRMZM2G087326	537.5162573	24.34748617	8.398311096	7.925433424
GRMZM2G003379	2.88166604	0.222160285	0.128798595	0.049178476
GRMZM2G027794	30.90677669	9.282862557	1.397312523	0.297751928
GRMZM2G028286	49.78756213	6.033968258	1.892749507	1.881232912
GRMZM2G074792	51.94013664	20.428901	4.895142212	1.328067599
GRMZM2G105631	160.8024448	0.817890638	0.211519866	0.02451749
GRMZM2G178025	23.89191969	17.50954615	14.67908973	4.083940116
GRMZM2G178880	10.95310623	3.993892771	2.089380517	1.149339674
GRMZM2G405567	12.76636909	1.853541912	0.118848641	0.093675921
GRMZM2G454081	16.39382477	2.470085448	4.53783747	1.82352703
GRMZM2G015886	40.55860963	0.450628239	0.070426939	0.065306084
GRMZM2G039454	17.89927616	10.33473677	5.76431137	2.916173065
GRMZM2G110145	205.5892141	155.9919895	29.60679542	9.406950814
GRMZM2G111642	51.77534139	48.62057077	16.06066668	5.32367752
GRMZM2G113137	141.6376512	129.4789362	57.25709463	27.99653564
GRMZM2G122277	224.0443779	199.7079608	34.59715702	14.35163404
GRMZM2G367267	0	0.030585479	1.152586008	0.022004287
GRMZM2G071970	60.75400438	58.7085478	23.86887849	11.01724449
GRMZM2G132934	162.0383497	150.2004769	42.69084527	16.08185054
GRMZM2G017186	43.33043081	7.453021818	5.638326212	2.056254899
GRMZM2G172043	65.78818871	1.181967782	0.596632757	0.477724641
GRMZM2G035503	20.89965377	5.60785639	0.712338127	0.657304924
GRMZM2G044107	17.21936717	1.552943956	0.053302118	0.010812033
GRMZM2G055585	31.65021795	20.45878424	21.0756573	17.29348589
GRMZM2G081583	36.0162706	24.81405672	9.567934977	4.329447165
GRMZM2G146192	20.24836228	8.066838029	2.664052628	1.276384494
GRMZM2G052844	52.74018481	44.48786967	11.77354331	0.721509542
GRMZM2G079263	5.715469495	0.288038702	0.383099189	0.034537556
GRMZM2G113815	39.30739717	5.631844315	0.446453868	0.160996691
GRMZM2G131912	35.10388564	11.66038506	33.18169768	10.30597158
GRMZM2G137077	8.465283375	6.471873086	3.81864065	2.80735247
GRMZM2G139828	8.775526548	2.766219603	0.762696967	0.703221638
GRMZM2G147756	93.07018964	17.09284779	2.322393006	0.413900629
GRMZM2G174598	31.1292823	1.1926029	1.148623098	0.858001146
GRMZM2G412207	15.03225826	1.953991038	1.715247877	0.590423812
GRMZM2G054350	3.96066626	2.042124519	1.080490975	1.021301302
GRMZM2G103939	10.18635921	3.863480026	1.704340261	1.66283248
GRMZM2G139691	6.162013049	3.664722627	2.025893435	1.432190451
GRMZM2G149935	13.33855153	2.642585374	0.903085036	0.574311878
GRMZM2G332548	2.400191259	0.613997424	0.15679354	0.084812484
GRMZM2G430995	2.664317948	0.681564167	0.174047731	0.094145591
AC210669.3_FG001	148.1161866	26.38248397	3.565148992	1.481015125
GRMZM2G004699	96.51323489	42.44479867	13.81225038	0
GRMZM2G013002	104.3579724	9.244579574	4.665518759	0.612351921
GRMZM2G021621	95.61834558	7.323985156	0.6883407	0.10588306
GRMZM2G039919	89.2879508	5.389434767	0.526470078	0.26287132
GRMZM2G060837	19.22593669	5.23317648	2.43784879	2.095355172
GRMZM2G072121	32.93332617	5.554007134	1.181916521	0.679277706
GRMZM2G105844	25.15363225	1.162505591	1.011492497	0.614459803
GRMZM2G118579	17.73316519	0.53018797	0.137115261	0.019071809
GRMZM2G120724	28.30073793	10.57740922	3.483045283	2.031233529
GRMZM2G154178	60.42057798	25.61656197	1.812271999	0.117634916
GRMZM2G166944	644.3040123	167.8546635	6.981274466	0.798236928
GRMZM2G174855	94.56320707	7.651206491	1.980429725	0.621749026
GRMZM2G319798	26.8280666	0.818134232	0.388621587	0.315318752
GRMZM2G356273	8.16224858	5.758140782	1.55287182	0.773160351
GRMZM2G413006	144.0900535	11.94110351	1.038019478	0.250553601
GRMZM2G413044	73.01914736	15.81269258	21.12245691	2.259106748
GRMZM2G474194	27.28947204	1.438934722	0.438312912	0.056338561
GRMZM2G130046	31.29456134	10.63128644	2.069677235	1.721624246
AC204604.3_FG008	18.07760291	12.73894244	7.291982007	4.988462893
GRMZM2G117999	9.919053399	0.752686642	1.032633618	0.275399468
GRMZM2G156365	154.798284	132.1930546	3.291154338	0.242760734
GRMZM2G160569	78.70414763	55.5445357	23.41130856	2.358711732
GRMZM2G025182	21.50393639	4.817973336	1.055168992	0.387450317
GRMZM2G402584	4.270604315	0.157584782	0.041918396	0.022674425
GRMZM2G062996	1.093551254	0	0	0.009434947
GRMZM2G136106	204.4562878	57.8589384	8.09962361	0
GRMZM2G167637	17.500891	8.292769997	3.379441637	2.229760184
GRMZM2G044629	43.24966463	42.97755296	1.919260567	1.139770476
GRMZM2G166597	6.421876356	3.623439202	1.423447494	0.737947318
GRMZM2G063949	63.63960365	12.3494064	4.711058358	1.618513184
GRMZM2G167872	65.00983435	52.71045087	34.85805472	3.44743473
GRMZM2G017678	16.57112382	6.21295222	1.823502647	0.767351048
GRMZM2G161233	1.596274844	0.346777818	0.067121185	0.030424921
GRMZM2G429118	54.25107599	43.72442142	11.7267851	7.558205554
GRMZM2G455306	2.038209113	0.569476179	0.287276045	0.18324343
GRMZM2G029856	20.94638309	9.328296746	2.726986266	2.725472635
GRMZM2G040397	14.25150484	13.03340341	6.675639609	6.621530579
GRMZM2G145460	12.30106973	3.748499569	2.00538295	1.762715821
GRMZM2G160506	111.5791329	12.07262732	0.78876087	0.243802934
GRMZM2G165535	56.38835899	35.93143012	12.6343251	5.004838182
GRMZM2G072911	107.2245425	41.77561695	12.24108393	7.495256711
GRMZM2G328500	445.7308458	91.23670672	9.561094366	7.680138452
GRMZM2G409642	285.9125113	44.82644205	5.399547849	4.416231889
GRMZM2G138410	3.991116197	1.588007077	0.752584487	0.735382371
GRMZM2G007404	69.56362687	51.29208951	13.03564069	9.384422853
GRMZM2G044027	247.767908	58.74577691	5.54132855	4.188741039
GRMZM2G165357	201.5465985	66.12976809	14.03293239	10.89757678
GRMZM2G347717	3.0185776	1.218382157	0.232474054	0.01109554
GRMZM2G359234	20.36766672	16.86646654	4.490771365	3.135840357
GRMZM2G370048	8.17248524	3.936701996	1.943636635	1.018533292
GRMZM2G382038	12.95618321	6.449634224	1.423038662	0.878734103
GRMZM2G005619	2.775140285	0.159848248	0.103023214	0.036475943
GRMZM2G008327	23.35066364	7.311736875	3.780591398	3.456963968
GRMZM2G011483	34.93631479	19.24135272	8.150007499	6.453388533
GRMZM2G029879	13.23309571	9.809712449	0.255249577	0.063724223
GRMZM2G038485	21.27243475	2.635949418	0.64724	0.520293319
GRMZM2G047637	10.62099769	0.747939627	0.108342348	0.015983005
GRMZM2G050933	18.02168008	1.050064028	0.798064733	0.647531646
GRMZM2G178229	7.425196773	1.656609605	0.311466225	0.037439502
GRMZM2G448258	4.86358021	2.572709319	0.944731748	0.860013687
GRMZM2G078638	23.79264789	22.18580265	10.84361507	8.185038127
GRMZM2G033828	6.150612786	0.143645807	0	0.014763418
GRMZM2G036765	73.76726483	64.93541349	32.80081104	23.78984311
GRMZM2G047143	41.1392548	6.833529383	2.494958425	1.201264267
GRMZM2G059922	4.800844027	3.002069369	0.255249577	0.118344986
GRMZM2G074466	15.18180449	7.097699664	3.204982635	2.427086953
GRMZM2G074572	11.37645913	4.64792872	2.275912226	1.721851757
GRMZM2G089992	20.01520193	4.566817345	3.840905058	3.34458527
GRMZM2G112072	4.749388035	1.774424916	0.524451704	0.472809147
GRMZM2G119773	51.24448908	20.57044881	0.974991319	0.813432928
GRMZM2G124371	4.541063642	0.919055582	0.327234388	0.322732675
GRMZM2G137574	8.45579434	2.617365427	0.303766678	0.177457969
GRMZM2G147603	5.377898145	1.128079322	1.39125748	0.664020472
GRMZM2G154939	31.30769392	6.750753781	2.397622626	1.100144056
GRMZM2G363408	3.282140323	0.20838144	0.138576449	0.06246544
GRMZM2G700607	9.089598024	6.177043312	2.657998932	1.350623106
GRMZM2G453388	18.76808692	7.399190039	2.016623144	1.919857674
AC205703.4_FG010	10.06454624	6.871952813	4.428602285	3.958540634
AC213373.3_FG001	13.91265004	8.171220376	2.484642929	1.231134649
AC234160.1_FG002	17.02696146	4.551651771	1.638203666	1.260919292
AC235547.1_FG002	18.23732297	11.6064631	1.877461639	0.930923793
GRMZM2G005199	5.094833027	2.188362674	0.54728873	0.403688798
GRMZM2G005516	37.26858908	5.284217565	1.22816135	0.907936155
GRMZM2G006341	4.839891421	3.023668947	0.680967146	0.437847081
GRMZM2G006765	157.8037564	22.470557	33.82175841	20.75238513
GRMZM2G009849	10.58957984	9.676416681	2.318134426	1.05415255
GRMZM2G012648	44.0013328	4.931059089	1.001077432	0.414891456
GRMZM2G015861	24.78131149	9.903960376	5.817169379	5.385549123
GRMZM2G017525	53.02265514	25.18691182	6.441390169	3.01459951
GRMZM2G026309	13.71925396	8.763613691	2.818631741	1.187386837
GRMZM2G026962	18.18614117	13.52306281	9.139082396	8.467730731
GRMZM2G030169	63.22198554	9.175933258	5.239448729	3.782579269
GRMZM2G030284	14.41062442	0.522900297	0.598515401	0.413791598
GRMZM2G034828	20.47072242	1.197200569	0.275591912	0.165636322
GRMZM2G039325	22.74786167	8.323617025	2.955024055	1.667923184
GRMZM2G039867	21.37281679	0.692174793	0.248970275	0.150332161
GRMZM2G047055	344.0519198	123.7297367	95.99618381	75.86569112
GRMZM2G047310	41.57423526	19.13359285	10.07088064	4.702764973
GRMZM2G053299	155.1222775	42.02507368	20.33731818	19.33744694
GRMZM2G054621	17.35661232	6.933497994	6.380755394	4.765131172
GRMZM2G060857	8.985265854	6.409784328	3.081517724	2.45072741
GRMZM2G060947	97.22518836	43.1849847	5.757398408	2.08476713
GRMZM2G061950	129.0274701	42.09284943	15.24463755	9.212886797
GRMZM2G064712	40.46944853	22.71968471	11.84510068	7.071001593
GRMZM2G064993	120.3015575	7.7470881	1.09211151	0.488005109
GRMZM2G066191	206.8420467	39.5096065	10.13960665	7.418776696
GRMZM2G067985	351.8805729	160.814636	83.88693299	70.44627343
GRMZM2G068755	12.88828945	9.999626308	3.427306981	2.168197807
GRMZM2G069687	18.69599769	7.157372808	2.90404133	2.54518147
GRMZM2G070126	7.891887968	4.64864913	1.175477752	0.435573615
GRMZM2G071518	18.27774691	4.081565061	1.144664992	0.934316652
GRMZM2G071790	401.4114801	67.9203911	4.069763611	1.834202953
GRMZM2G072977	27.32053678	2.393443321	0.307164746	0.158598692
GRMZM2G074957	39.51767611	14.7869583	4.008824937	2.568721529
GRMZM2G081322	4.887201741	0.533573928	0.080968788	0.061831756
GRMZM2G083243	233.4636119	40.51200647	8.364745136	3.905557234
GRMZM2G084149	29.03352986	10.61437726	7.782165876	5.323292793
GRMZM2G085195	16.94763181	8.979324494	2.485898281	2.242680047
GRMZM2G085970	6.599392218	2.414467277	0.914433948	0.587097336
GRMZM2G092232	9.965388359	0.268242188	0.023204507	0.018827611
GRMZM2G096092	4.678069	2.474452009	2.850219274	2.050052082
GRMZM2G099167	254.5816661	24.75097636	12.69112367	4.785341728
GRMZM2G099980	33.95365651	14.79116812	9.340789622	9.270355563
GRMZM2G101874	42.68613136	3.644117548	1.068698604	0.972963207
GRMZM2G103270	11.40989692	5.807266782	1.776164709	1.272238325
GRMZM2G105770	12.84120441	4.720954565	0.625595512	0.182416603
GRMZM2G106028	5.033697714	0.744747701	0.677480573	0.325585122
GRMZM2G108766	122.2633023	89.80144824	38.70303681	25.73694726
GRMZM2G110406	17.07822165	5.021192954	0.668413341	0.594211008
GRMZM2G113750	4.020138377	0.929531905	0.705552089	0.699858818
GRMZM2G117401	27.3185892	14.60263722	4.05102543	1.512245589
GRMZM2G120225	2.497926593	0.051353634	0.045534472	0.01847282
GRMZM2G122965	6.82303641	3.518037248	0.264383198	0.202372206
GRMZM2G127115	5.005057949	1.434053722	1.475248664	0.851410749
GRMZM2G128426	12.340881	6.569366085	0.596255261	0.204679543
GRMZM2G132371	6.845133125	0.099670814	0.127041317	0.035853373
GRMZM2G132686	9.039297514	5.955978401	3.669378852	1.539363154
GRMZM2G133802	443.1144537	162.3508783	6.682033248	5.750432783
GRMZM2G137348	36.15651524	24.44328432	12.3328773	8.123361084
GRMZM2G140394	11.93352658	6.497629594	4.521563941	4.011895011
GRMZM2G140455	111.4374447	77.13605931	1.658689626	0.830755054
GRMZM2G141208	6.601172649	0.881780606	0.436196258	0.240398329
GRMZM2G142019	12.5697164	10.0449433	4.556457369	2.836496206
GRMZM2G147199	97.88265757	48.5303564	25.54282909	22.82869368
GRMZM2G147377	22.23623254	13.66805965	8.200156359	4.415360127
GRMZM2G150984	10.99408307	0.276666616	0.162341475	0.118548176
GRMZM2G152328	194.9498936	16.43798323	10.3536706	4.101443611
GRMZM2G152466	1710.899863	879.9743942	117.2936316	37.48762906
GRMZM2G153292	1515.689535	569.4731698	67.03199818	19.41380887
GRMZM2G160324	23.31063749	21.36968198	8.801669022	7.83129066
GRMZM2G164696	195.6653909	4.531878365	1.232485205	0.997799392
GRMZM2G170567	13.12217954	12.11184963	5.69447474	1.054076305
GRMZM2G172932	241.0793138	23.3665913	3.621208896	1.107866144
GRMZM2G174246	4.619871931	1.090759012	0.483579568	0.354997363
GRMZM2G176131	4.624541634	1.19583841	0.738826575	0.480191547
GRMZM2G177942	3.612717816	2.502040479	0.259307599	0.093509472
GRMZM2G180988	45.79264743	12.40224061	7.097341989	5.390960045
GRMZM2G300709	4.149847964	0.077224482	0.017118438	0.009259675
GRMZM2G304953	12.45833063	2.21120939	0.847846549	0.730918701
GRMZM2G308203	27.40459073	19.10124139	2.297768179	1.453396623
GRMZM2G313448	16.44231721	0.915714438	0.081194982	0.079055723
GRMZM2G315072	25.565866	20.48809137	4.025326507	1.420025539
GRMZM2G318956	4.936779061	3.407395868	1.218662663	1.056964782
GRMZM2G323622	17.56554459	7.777576008	0.517583717	0.047318952
GRMZM2G325247	14.42023711	5.601515095	3.059122009	2.245047585
GRMZM2G332687	13.45210219	9.227118641	7.068612776	4.832305665
GRMZM2G332809	13.08597947	9.886352995	1.830693975	1.626608777
GRMZM2G334899	13.78437258	10.00849717	1.791762748	1.444070596
GRMZM2G342493	11.17247806	1.294713155	0.708046082	0.39638884
GRMZM2G351716	2.813297185	0.575878832	0.250920318	0.237522906
GRMZM2G360541	7.164790462	1.356698721	0.668423348	0.600976443
GRMZM2G367340	11.20908623	6.566211355	3.564540021	2.719424096
GRMZM2G397583	18.76026624	10.07938171	4.587778978	2.932815706
GRMZM2G404340	11.23625048	1.901131716	1.790059233	1.476145574
GRMZM2G411084	32.90057829	9.849211665	3.874906899	3.501039157
GRMZM2G421879	4.416324128	0.722217182	0.576340918	0.277114053
GRMZM2G423502	4.077629056	1.113123897	0.190077692	0.106029504
GRMZM2G450920	11.49375521	7.576405717	3.171140641	2.394493102
GRMZM2G451231	3.59292103	0.690587918	0.211961637	0.095544928
GRMZM2G462803	21.41227492	13.43162183	1.040721833	0.999409058
GRMZM2G465169	42.86098441	4.787773844	4.448065572	3.776460992
GRMZM2G478779	34.7707031	9.652303309	10.18242344	7.332982063
GRMZM2G481740	34.0874487	8.67526946	2.675557276	0.836695863
AC155622.2_FG001	60.06865845	19.36260233	8.084392595	6.692086807
AC195874.2_FG002	56.28396925	41.82373076	16.6963948	7.624485275
AC198725.4_FG007	7.250653684	2.111226641	0.882401132	0.70260398
AC205677.3_FG001	14.07133747	9.012360553	3.023095898	2.470024476
GRMZM2G000645	18.324272	3.625831855	1.713529896	1.521420991
GRMZM2G003124	11.07687738	8.372519474	4.225156215	2.841150395
GRMZM2G003518	2.85888786	1.437977018	0.717205481	0.689688036
GRMZM2G012501	24.92593257	9.672755495	2.454996371	2.342439455
GRMZM2G022159	23.78725678	7.640363715	5.794059172	5.608020952
GRMZM2G027019	18.92492252	12.74728998	9.639983726	8.095149188
GRMZM2G028929	98.33711981	56.95098372	26.56136576	25.29238097
GRMZM2G029527	7.293406981	1.240064692	0.510189423	0.164868739
GRMZM2G031352	9.603915971	5.756019232	2.173428829	1.947714147
GRMZM2G036034	50.77626276	20.21082049	8.066975555	7.630477012
GRMZM2G039419	29.32980758	3.042045954	0.653260837	0.649727732
GRMZM2G042089	58.76928098	26.34633696	10.19730615	7.043410027
GRMZM2G043879	8.195138168	7.428998198	3.527705036	2.633488644
GRMZM2G052713	16.3849137	12.27291146	3.170404915	2.085725455
GRMZM2G054210	12.93135681	5.432665131	3.020453332	2.86778799
GRMZM2G057251	129.3894844	41.70705674	10.60223507	10.16648851
GRMZM2G065105	25.88979366	11.82406808	4.557425452	2.70824186
GRMZM2G076389	2.55308813	0.543511402	0.187950028	0.051614841
GRMZM2G083518	28.60667964	8.495552559	5.112338972	4.960712477
GRMZM2G093638	12.37613855	6.466431099	4.445387623	3.602755215
GRMZM2G094699	29.30193291	7.412651196	2.195187831	1.949832468
GRMZM2G095124	30.24158328	17.08906284	7.128892053	5.874249802
GRMZM2G102903	29.76677809	12.6613083	2.528571174	2.267655089
GRMZM2G111782	6.31857479	3.1947274	3.43697492	2.435577005
GRMZM2G123033	30.44643899	9.17691386	8.860680361	8.176759347
GRMZM2G124886	48.52169099	18.38730172	4.860412819	4.736711478
GRMZM2G130052	20.73006758	6.614776938	1.027089276	0.482469826
GRMZM2G135362	29.89807925	3.078197826	0.285661789	0.229831778
GRMZM2G141587	42.5938919	18.48089458	3.415409575	3.127455062
GRMZM2G143354	61.67594433	35.46995252	14.29817516	10.51011437
GRMZM2G146697	24.22403406	14.26119261	6.200413749	5.716528206
GRMZM2G149843	27.96975026	19.03714421	11.82688433	10.43821501
GRMZM2G155543	43.90975045	40.70140485	2.118964183	1.999290853
GRMZM2G156608	13.31815205	4.090681639	1.573062495	1.543571496
GRMZM2G157172	4.136854503	1.968243063	0.913003727	0.839125569
GRMZM2G158872	30.15720331	20.72080963	9.908052781	6.26173118
GRMZM2G167651	12.86676256	8.369347356	6.506990918	5.770323929
GRMZM2G168017	4.371199929	0.269595993	0.119523298	0.048489248
GRMZM2G178244	24.76972694	22.22727123	15.44141086	14.298709
GRMZM2G178278	9.714400903	4.609687856	2.342643126	2.30617603
GRMZM2G178618	65.27018735	24.10394165	9.081334742	7.527312863
GRMZM2G311328	6.509593572	2.6689597	0.821918901	0.785996095
GRMZM2G311367	5.217243764	4.133252953	2.126645713	1.759613187
GRMZM2G330772	31.61651402	26.92515896	8.95458715	6.372472695
GRMZM2G339260	24.17078094	13.54337037	6.569929498	5.178327005
GRMZM2G347319	68.45149311	15.17444925	4.685603618	4.25395636
GRMZM2G361220	45.16101378	21.51875977	9.540175627	8.840211136
GRMZM2G409265	4.206578785	2.178710931	1.254112937	0.887852047
GRMZM2G443953	9.390402623	2.828200999	0.307638765	0.015127947
GRMZM2G478621	8.373147811	3.248195496	1.40522212	0.923439742
GRMZM2G151125	20.19910672	20.124304	17.87488792	9.970480744
GRMZM2G009196	29.92107104	22.50732027	6.556482534	1.354933885
GRMZM2G097820	24.37314946	15.5255861	5.650903074	4.948584193
GRMZM2G054916	10.23081667	8.438014509	5.768419283	4.159491475
GRMZM2G058414	13.59495055	0.025342525	0.022470825	0.018232318
GRMZM2G154523	34.59586487	30.39342841	0.040816937	0.033117938
GRMZM2G427729	66.525685	41.26377232	1.370033307	0.653890582
AC201757.3_FG002	24.5844391	14.10393016	4.610165611	3.439617417
AC209206.3_FG011	7.685162572	4.975360555	3.902915756	2.9136675
AC212582.3_FG006	27.10046818	8.993048352	4.148089242	1.43776008
AC212583.3_FG002	25.33221305	1.933698766	1.455399955	1.326466321
GRMZM2G006474	19.96986842	6.153221861	3.490098976	2.657377058
GRMZM2G007229	11.77813653	11.66774848	7.678663581	6.807576139
GRMZM2G007791	12.08153652	6.17392438	1.758171747	1.466930398
GRMZM2G011015	4.093141967	1.320266839	0.202614261	0.073065165
GRMZM2G011404	18.2760813	5.717816155	3.111356168	0.995712778
GRMZM2G022275	40.74903729	30.67923379	20.31317272	18.16272566
GRMZM2G024808	11.84692904	7.033029803	2.357589273	1.418025295
GRMZM2G025552	11.00230673	8.906269318	2.632350389	2.464418624
GRMZM2G025642	1.52173405	0.027526931	0.020339753	0.013202572
GRMZM2G028438	1.967878627	0.323995978	0.127680986	0.10359746
GRMZM2G036217	86.17432782	18.4578986	7.472628154	0.362750841
GRMZM2G041668	0.989809309	0.701194127	0	0.014050993
GRMZM2G043584	9.560765359	6.512508638	2.005608533	1.403904739
GRMZM2G049422	56.56573368	26.3138972	20.23236222	19.36332055
GRMZM2G058292	11.2035633	5.659334122	3.592053066	2.079700949
GRMZM2G061932	37.93231782	24.51376108	15.49746616	15.48310027
GRMZM2G065076	15.81136492	14.78507167	8.458954379	6.179797988
GRMZM2G065451	14.65962936	10.65559171	8.919913153	7.141945771
GRMZM2G069098	8.226249108	1.494445963	0.506656688	0.094866867
GRMZM2G073755	22.5358945	10.93189867	8.741140014	6.15139602
GRMZM2G079293	16.5088853	0.196526406	0.058085641	0.047129373
GRMZM2G079613	9.533810744	4.070787636	2.7321943	1.627038944
GRMZM2G082387	8.795337141	3.306267776	1.740647278	1.270413841
GRMZM2G085027	32.00818832	24.25823185	12.12097407	9.249804294
GRMZM2G085750	66.79554104	45.37639652	33.10713172	29.85679948
GRMZM2G098800	8.954598604	5.280437857	3.996158522	2.860209352
GRMZM2G099166	11.20467166	2.308936381	0.745932624	0.515472148
GRMZM2G106548	12.13642011	3.460284355	0.674999729	0.376183891
GRMZM2G109987	29.0600031	28.57629187	11.12569386	10.05079316
GRMZM2G126018	4.560918527	0.585357888	0.227074654	0.210563692
GRMZM2G126827	5.147677293	2.765217077	0.887813049	0.852160375
GRMZM2G132794	13.36906208	0.404909876	0.652776947	0.39723632
GRMZM2G142667	3.417768883	1.354585531	0.396669953	0.097094116
GRMZM2G146354	52.38903297	33.37378719	34.29726671	25.14713449
GRMZM2G156621	5.376313515	2.88803534	0.927245634	0.890009432
GRMZM2G159475	8.696736006	4.574844326	3.708560954	2.865247403
GRMZM2G160730	24.26083692	3.083344111	0.472788952	0.083393532
GRMZM2G162295	3.107822665	0.389067043	0.374265388	0.321677047
GRMZM2G162525	10.8917501	7.431794282	3.882300428	3.344855248
GRMZM2G163813	3.231908683	2.677124147	0.620450812	0.330604004
