Gene_ID	Maternal.transfer.zone_8DAP	Maternal.transfer.zone_14DAP	Maternal.transfer.zone_20DAP	Basal.endosperm.transfer.layer_8DAP	Basal.endosperm.transfer.layer_14DAP	Basal.endosperm.transfer.layer_20DAP
GRMZM5G817173	8.884951146643498	9.823430201641939	9.685812062064226	9.142324047724271	7.125759312128407	5.69888528963208
GRMZM2G123896	8.860390711061115	9.816127849254169	6.699849504637686	7.548719697695476	6.786422572533493	3.717339102670698
GRMZM2G181376	9.292250510900416	9.821065816521465	8.501577206737176	7.112929037143269	7.988341016614796	5.458919697986075
GRMZM2G152477	8.712309106083133	9.538024281270724	9.170963211674785	9.294478922011585	8.423012632602365	8.587838702736512
GRMZM2G082799	8.33747024670463	9.649119662463361	9.212874158288042	12.906032237041222	12.902972614441026	12.30011979557115
GRMZM2G104876	9.404044026489238	9.749592008589463	9.914146919876124	8.714316327007731	8.596262839471931	8.21716843805577
GRMZM2G121820	10.074867556509492	9.632747546733176	9.026734078876784	8.83911703935459	7.649184080489708	7.240731758357572
GRMZM2G105996	9.68620335655242	9.701716908620533	10.45228136656634	8.954571347512557	9.427874603388343	9.671156533880488
GRMZM2G052562	10.05619396382832	9.72691657129675	9.310419892820669	8.445608662563036	6.508387123424933	4.6287077557221625
GRMZM2G134797	8.85359622442611	9.800215360620145	9.863615929210642	7.617450996253165	9.281722549709293	8.763315415222667
GRMZM2G176375	9.700317983356953	9.850124022696086	10.204813893333482	9.49229806185351	7.790714715590446	7.177917653705083
GRMZM2G456452	3.9495819772746565	9.677631517057888	10.042413287175087	1.3061130983051665	6.761555756649253	6.120572064488026
GRMZM2G067707	9.50452393705153	9.742766136536174	10.293999456234724	7.077444107543321	9.118601256357504	9.207473367015085
GRMZM2G132162	7.207472291682496	9.511345832104054	9.676714882269769	12.346632121685897	12.526445014668964	12.197490830733267
GRMZM2G166141	16.517565496634298	9.864642976933578	9.355436661011304	16.546258572823717	8.531799625892551	5.300810253459952
GRMZM5G858653	6.949871890767423	9.595774362712696	10.09706577307275	6.305064544377719	7.25266834574526	6.742935762932143
GRMZM2G091445	7.563634707455292	9.476762051528414	9.96153940965868	12.543137229595944	12.580652944389387	12.327346469631882
GRMZM2G153977	7.008867481414107	9.541143743747375	8.970806388598326	7.093868646323825	8.243154660990816	7.306338680796154
GRMZM2G159397	8.800549266731304	9.470720706807606	9.629312475121871	6.493770289781784	7.234596205067434	5.968104991674637
GRMZM2G048129	5.956976561695753	9.533226910238886	11.039362844922882	3.891784465884415	7.409283065615746	7.88617944217943
GRMZM2G074479	8.564407650599795	9.492087922021677	9.574970228644732	8.35848050206138	8.768222560817664	8.201409021631227
GRMZM2G041258	8.324998474725021	9.368913897876414	10.19129756224794	7.515028211102356	7.992932987282626	7.747625194447192
GRMZM2G162535	9.103966674071202	9.738091942953963	10.511968351677288	6.396358691816653	7.3817454619381975	6.885671700420137
GRMZM5G895313	10.495519139074368	9.318303613180007	9.81302132211289	9.279232456149124	8.632166928789477	8.141934236088252
GRMZM2G152655	8.76735360156067	9.283447111880584	8.352852857465393	13.669035172256708	12.059348593355578	10.567873875571342
GRMZM2G022538	9.47310719434979	9.58097227724124	8.891981853189375	7.497693663807426	6.265865031148007	5.247321538374336
GRMZM2G020940	9.915957487158042	9.52851398429688	7.961684687820901	8.887621136256406	7.914158019130358	7.082604891838199
GRMZM2G166281	8.852391641875002	9.531781556875472	9.419439561237455	8.076065718546062	6.7968537452065165	5.487101817981538
GRMZM2G059029	8.25945282488825	9.720885902701545	9.717264796095055	5.386805643420314	6.400988777751877	5.602268961497916
GRMZM2G158807	10.708501837916703	9.547873929995374	8.94835488407739	10.593114047847768	7.483117276498445	6.44301569810969
GRMZM2G169372	9.299064289719052	9.683206249075363	9.019981943517523	5.60615653571574	7.485710893389258	7.891986823114097
GRMZM2G142802	8.089388958891327	9.56228401903847	7.6945876779636935	6.737406179825105	7.389106945683664	5.218524287281591
GRMZM2G130173	9.535223021784393	9.586356177447037	9.957312759215249	5.8260146270799895	6.28537256303608	4.038038563065131
GRMZM2G073290	6.761303389590289	9.25013271261444	10.008873152410539	11.693344371063073	11.379353872999218	12.661654595452712
GRMZM5G835323	9.69825985169427	9.222204556484428	8.614571868579276	8.886896711746008	8.517628202440523	8.16997710834188
GRMZM2G090865	6.224722284617825	9.476838140674637	6.8061681309736795	4.391325325078221	7.338851462937114	5.522476370861681
GRMZM2G424053	8.891847006832256	9.202988592913956	9.478237457025791	7.133197199744826	7.39217836346134	7.343225475975128
GRMZM2G027392	9.660237586196857	9.45718064722151	10.39434928585522	9.829926571671564	11.882808123430566	12.833821757002097
GRMZM2G044625	1.2605486649016977	9.33309061770415	5.888843356529668	2.5958210721990347	7.713422939132931	6.009463529759563
GRMZM5G812298	8.4236841141685	9.255597240246805	11.789422084059265	7.269065104359311	8.542277259967126	7.158074632638143
GRMZM2G099960	10.154236933101698	9.399329133452012	9.416569295883935	7.378636385273323	6.316344630928068	4.733982190687019
GRMZM2G409726	9.39978920375548	9.369035173024722	8.876086186685313	9.580979454919449	9.28037138916117	9.946901804287391
GRMZM2G082222	9.039568968687533	9.343896404530707	9.167139341912923	7.387611600173544	7.728599489022377	7.408157688647211
GRMZM2G157018	8.891479278849678	9.154137310488377	9.312042274748618	8.546574702982221	9.180713212262445	8.663517437788846
GRMZM2G119782	9.259905384673603	9.33578045481437	9.289215145564967	8.268648452412801	9.643060913465073	9.488151849707943
GRMZM2G128832	7.913605572631921	9.97238322979026	8.301332242923914	12.500675498674799	12.005667945172915	10.518752830459533
GRMZM2G356439	6.506746523930234	9.263875777870474	9.253820195934026	6.995820966214264	7.002475342093698	5.9854713338399
AC205471.4_FG007	10.031440181158699	9.339166496134897	9.897793712835103	10.215247357286401	10.013473393332676	9.451195989526704
GRMZM2G175423	5.461906167335284	9.384961470651028	9.11373752181367	9.55281548463693	12.320981315761218	12.439160398752163
AC216067.3_FG002	9.516084358882376	9.443711677517426	10.095177836501675	8.057570890039953	7.8822309081954	8.07734662054295
GRMZM2G077233	8.412268714022495	9.132537476591748	9.014606566658198	7.697469985726233	5.32999011347493	4.25913215005664
GRMZM2G092535	7.925093280841347	9.305616279522463	9.601274647084765	7.3425182771979305	8.779237125219003	8.373666006551614
GRMZM2G108474	8.887963654110257	9.296707810011947	9.291265894595256	8.284535653349543	9.390633006660012	9.086641768005762
GRMZM2G175273	8.956024748292673	9.303428331438768	9.649580302912264	7.566687477079004	9.104866474315001	8.54980723983719
GRMZM2G046782	6.777336234714931	9.446934122896597	7.384413457608292	6.171516677685777	7.586950168107616	4.8438913581531295
GRMZM2G101859	9.555542666414789	9.570483810694096	10.381286135099458	8.609026512484286	8.214234673793959	8.881556800844994
GRMZM5G803318	8.725212704193732	9.257078200509808	9.001258578033262	7.917878068461899	7.130132431780478	5.992466199020475
GRMZM2G175101	8.276924246105137	9.189798782457176	7.489416289264393	11.444745559664868	11.713014313475021	10.330171211987958
GRMZM2G383699	7.614118971532099	9.249237352729311	7.85349189959719	7.425684092766428	6.931099877515627	4.122015667066087
GRMZM2G169890	8.903938934217978	9.0205171955939	8.250597931523963	6.421589737206131	6.271951572726851	5.471076841829481
GRMZM2G022206	8.211307922473198	9.03093859984435	8.650452003854037	6.917071444218067	8.134732581366798	8.01581914387534
GRMZM2G107597	7.537946523009919	9.165857203268184	9.321475309294147	6.249307593163036	6.310835893302894	5.600423323422232
AC194022.3_FG013	7.076081901773845	8.978021420717852	8.094781510019185	0.0	6.285003046778317	3.1625086546423713
GRMZM2G106906	9.123882732782777	9.11759786199661	8.809049955144836	8.110009389335929	6.717809890445735	6.054655638627964
GRMZM2G136635	8.082271350889132	9.442443727100514	8.832451392563451	5.809167466789057	6.84468486142156	4.015853293020347
GRMZM2G358827	8.356438295036625	9.116733222574627	8.05520876641157	7.891571120262119	6.313443540530097	5.7865111177882405
GRMZM2G444748	8.833226244099611	9.346939669319505	8.976116793549837	8.618189348109265	7.440077684829601	6.44788279504686
GRMZM2G090609	8.261685806842129	9.190717061232348	8.268327121802232	7.318860820105484	7.2989489842003525	7.607346793671914
GRMZM2G132759	9.194708190463766	9.139365326367317	9.067716303849815	8.699600165778774	9.022626766447784	9.07494234448025
GRMZM2G027472	8.019273425091155	8.849107760966014	9.535397056594118	11.983789420404209	10.727611057724724	11.816142160543679
AC155610.2_FG009	10.190423053113857	9.344327969903159	11.046315852996772	7.694447630683808	8.328467983797474	8.911393598477492
GRMZM2G060702	8.647963158554823	9.134784954272563	9.485918864687815	8.126183704803925	8.423546113770401	8.374678207425347
GRMZM2G082785	6.431768640071889	9.395142389826994	10.087061575276325	10.747834424942713	12.762348077148967	13.191951325596802
GRMZM2G067601	9.355439114216193	9.055238214864564	9.627850300186799	7.665098769089286	8.253543724941027	8.04462919938422
GRMZM2G123411	5.976676421347809	8.982844263427733	8.70535381855979	11.057623653915238	11.369784612679323	12.250403728875806
AC209208.3_FG002	8.971729496161954	9.224960822282576	9.896060129553923	7.187154939681748	6.3564014416887415	4.13057437182418
GRMZM2G313101	7.789891779146497	9.092861215062157	10.164032948543873	5.882362072792744	7.727448354050451	7.178172946814753
GRMZM2G144030	9.02448367619229	9.000882827134815	8.780905802562634	7.964658310690018	8.304161713861342	8.12460866625837
GRMZM2G046804	9.020216747181772	8.984135056180623	7.6874985541777	7.479106133985396	7.2742902921320916	6.294510135795493
GRMZM2G168651	11.130594806570661	9.022921224845659	10.484066073215118	7.836343501740988	6.77246807906543	6.161604146202261
AC196417.3_FG008	7.5605906041622415	8.669976942559796	11.010049625237388	12.722053657115858	11.749810309619921	12.84819326637599
GRMZM2G079547	6.53753211916161	9.144328722967998	10.210973063162585	11.106187446720059	11.26159349164293	12.293664531599116
GRMZM2G136910	7.437386121838649	9.04534235588536	6.936941292330941	4.9166089253872185	6.579853737178997	3.686810996931836
GRMZM2G129034	8.439936256490082	9.007651656635755	8.844909782053227	6.898586709173081	6.21300351897927	5.478538414195817
GRMZM2G014914	8.65521555870014	9.116446560890665	8.976946142726595	7.212781849822592	6.550913077449318	5.63798411614123
GRMZM5G877388	8.596194791775057	8.840024405146668	9.5277929364389	7.667965741875008	8.149155283359807	9.132856280964882
GRMZM2G158568	9.640352935169036	9.28382042414261	9.244987030036539	7.831546173588975	8.309166489926621	7.726813776416641
GRMZM2G112656	7.771785516130794	8.926547707833649	7.386583148009799	5.530587785548825	6.864909969336082	3.807176504265368
AC210314.3_FG006	9.112060977877812	9.147208691592697	9.460743362283784	7.398941175891694	7.561002416824703	8.39197094479875
GRMZM2G077034	9.975537701057489	9.240266693371437	9.629120294289976	8.388627045245928	8.107333001355467	9.320282417225112
GRMZM2G479608	9.116131059889202	8.9690314366586	9.329811535088913	8.62907940163618	7.579502205207062	8.493430326231394
GRMZM2G168364	8.35021536980146	9.18875805871958	8.993816284026355	7.466722409560933	7.266502241336921	6.828723799578894
GRMZM2G153369	9.06586215941652	9.231792636288334	9.38382655375435	6.870762143722116	8.683573474399378	8.033670191661296
GRMZM2G024264	8.889033436994177	9.095899683314094	9.24288168563237	7.3038536403287715	7.170649545805276	7.614734599003982
GRMZM2G078409	7.3471166443872935	9.478236717106125	9.571270590792784	7.637254653235606	8.690391419124774	9.048700578652804
GRMZM2G111533	8.866439926477755	9.18146031678024	8.28932471554278	7.769733794628091	6.400879411611245	6.366831932660103
GRMZM2G107302	8.867775174004896	9.125828466403911	8.102715755876227	14.591526640230018	12.723931160689506	11.53365453162319
GRMZM2G138392	8.07652378941578	9.170985595606965	8.702932354533736	12.796566619410092	11.930024512083763	10.621242397054214
GRMZM2G397687	0.0	8.82053688352805	4.798623733433482	1.9176938084573243	5.890837745619399	4.812430561606132
GRMZM5G843972	7.6924419782310745	9.095056172334287	10.812183586600208	11.925230556127374	11.901203588915282	13.832016808727026
GRMZM2G341036	8.588995980521178	8.891515912800111	8.816768388769667	7.788611531789398	7.601769473456496	7.54025515989659
GRMZM2G024104	8.449326634068408	9.030708352600364	9.048974023773031	7.066878133194342	7.334284481739464	6.990234044542259
GRMZM5G802392	10.60996570249063	9.044403421432627	9.04345696385735	10.481599076343537	9.757515799055803	9.562984256750433
GRMZM2G010447	6.313563575008171	9.184650399796245	9.281754354175634	3.709397934934226	6.432002665282648	6.834492263291991
GRMZM2G066197	7.981773766303049	8.900743914254697	8.500725552227921	6.833018598121315	8.683610587713948	8.067866956236243
AC208023.3_FG001	9.194933336439249	9.042064553573885	9.483814679929036	8.622592312507543	9.285566046193654	9.559955372757866
GRMZM2G018103	8.754154245434872	8.886164403915101	8.487049928309888	8.503502922911675	7.30825516934622	7.069129491981338
GRMZM2G149556	8.468173610458853	8.679806146574627	7.6793502796130895	7.412876422595534	9.222741396481942	8.629131538999514
GRMZM2G305856	6.257647062838447	8.76070480848449	6.75963935281382	4.110341307496679	6.968972086994786	3.741458376587182
GRMZM2G065757	9.396691338147196	8.792993405934427	8.382383579627298	9.371696587458892	7.952045019186058	7.628591015519115
GRMZM2G174719	7.776003989452992	8.76277138957536	7.904529303343821	6.051157326373016	7.080186895564022	5.530120200234116
GRMZM2G453805	10.400396743105512	8.889739432788593	1.2660343889226682	3.1154110644237294	3.9318520676287716	1.5141057930229427
GRMZM2G376432	8.219458222299306	8.999466126044721	7.614204611816186	8.32493736324974	9.460421502111316	9.626527931990452
GRMZM2G361611	8.85542742442503	8.798987862468483	8.355182107292114	8.368615400513493	6.65917366346402	5.659401294246522
GRMZM2G047456	9.11292187208654	9.026592162962794	7.458979917167533	8.377504683490384	6.7138349070457135	6.650217395331867
GRMZM2G005939	6.615529799752486	8.81342629973333	9.300996297548005	5.938519325357599	7.976329550342188	8.206412561814894
GRMZM2G158400	8.496026892383222	9.309538417269527	8.119944188625281	13.416341176746593	11.645016622907585	12.038605054456308
GRMZM2G044902	8.17729628196628	8.88792294191134	8.48538766656575	4.9201432690399045	7.258537612164356	5.650816541721878
GRMZM2G119689	10.122640518962882	9.000176311074656	8.589065092400306	12.718317072778905	11.63474198040064	11.078599570902025
GRMZM5G827266	9.370653394652777	8.684071457507036	9.522337393554094	9.22309334206015	8.902870607646745	8.523219167650208
GRMZM2G108949	8.379107180553538	8.748621680296795	9.34818273532096	4.987577379271666	5.110653130409857	3.5028649714095255
GRMZM2G154449	6.908933002060345	8.699945230313348	3.389100008504996	6.1668453637053595	6.223427149290369	2.819561089556168
GRMZM2G037685	7.594687668714801	9.07706194892238	7.078922122256028	4.083485863478165	5.6937730761872	4.188357102629711
GRMZM2G074053	7.802946168315863	8.710623923298694	8.457865720437583	7.81251926619419	7.054916393608	6.171324734751862
GRMZM2G359102	9.102231249894146	8.688070594796745	9.03618737456194	7.400486717099389	6.4934642576120165	5.031250190725797
GRMZM2G013986	8.462547930565536	8.975060688162975	9.21836745966381	7.800353080548704	7.770297143119716	7.539028534517827
GRMZM2G036427	8.72919294365282	8.766785261012489	9.680799043186086	7.475545687248306	7.273091871616875	8.147688461232674
GRMZM2G108780	7.983872621478568	8.9288482427415	8.931240175631427	7.385296186793583	8.448024314712503	8.608343304806754
GRMZM2G074017	7.30561164060478	8.786323758740233	7.633303737720225	4.640913968548395	6.521349562804833	4.624710592269484
GRMZM2G003409	8.271083479386325	8.686949582612279	9.0529299786746	10.975171406407123	12.371360535856779	12.262911345760541
GRMZM2G091433	7.734356696225388	8.600316194377902	8.320605515364536	5.03121645518766	8.316963512275562	6.6178529512732664
GRMZM2G082390	8.956480333205477	8.911737999149562	9.549615999723772	7.956446621778998	8.684036734951828	8.76557768197937
GRMZM2G055704	7.224331774753902	8.910479391656969	9.146300916987368	5.658112136779218	6.172823668513344	5.995479979808054
GRMZM2G037452	6.615450709178527	8.741438850876875	9.372117435071349	5.733600585607194	7.9585051860386855	7.503150090914852
GRMZM2G098904	7.097103542640344	8.734123062571642	8.03773011409024	6.244108560226396	7.176518966922223	5.970767030461923
GRMZM2G066222	8.984306796292639	8.799774569015808	8.72622729341949	7.688851105498914	9.053636517105412	7.744559019957627
GRMZM2G036070	8.807474646608759	9.167640104450173	8.959124588318417	7.317510957893633	8.529728296262268	8.512227178316701
GRMZM2G174221	7.749614965830917	8.715401322423576	7.85468512847478	6.182479173532805	7.113470947899497	7.866586411786628
GRMZM2G152703	8.93331116312057	8.81693949002723	9.04753970712721	8.547586741865612	7.992522633998962	7.614459366097192
GRMZM2G164440	6.467808932109957	8.990256860292757	5.425390511084403	6.509744515287054	7.333494984265734	4.498807737356737
GRMZM2G115750	9.469227375615182	8.84070083080327	8.802100011597767	8.255065696188833	7.025884994890687	7.0410500606813216
GRMZM2G112795	9.023096211615215	8.58634187939724	9.133727565875475	7.009653804752773	8.290397208387212	8.366921266244407
GRMZM2G139675	8.64966338351177	8.678718414295007	8.61388148504247	7.767624761307854	8.7595805162509	8.744410839522265
GRMZM2G018070	7.153083951084154	8.787345348581697	7.923997932598629	5.7446293770499635	6.257980219411684	5.484187952473803
GRMZM2G154397	9.02800534578019	8.682316354280587	8.67690246982994	8.34924072263633	7.70887206798431	8.320177707118068
GRMZM2G118355	9.162150758311636	8.547432490972135	9.017219928164904	8.441619914729822	8.175478311552732	8.000014406308805
GRMZM2G385945	7.531696699779734	8.697852637654805	9.095846958746982	7.177929215146921	8.668322014944804	8.494423200888024
GRMZM2G027193	8.91827087028779	8.882926360276697	9.12779719024188	7.1675897395600785	6.71645514935888	6.830819566569205
GRMZM2G012052	7.943523927222714	8.751942173758938	9.394167505299672	6.925007709004941	8.034982696588386	8.412750496266604
GRMZM2G069911	9.19312283863758	8.833680019797118	8.285622530010231	6.973024876687481	6.313880941202301	5.282279429158963
GRMZM2G059620	0.0	8.842552222515575	6.21084495921539	0.0	6.810524776723304	6.238475927976496
GRMZM2G130678	10.11688830720405	8.83892062731372	10.024973494437274	7.953987611490908	9.80007770967194	8.983122674727667
GRMZM2G090779	8.652525753686952	8.74020449684703	8.142444236755868	9.409994167137125	8.142027411188204	7.760853506738483
GRMZM2G101480	8.570409655522381	8.857701146557224	8.94373771311862	8.590169743823429	8.599014473905667	9.49279779499232
GRMZM2G444743	8.35574603046037	8.841009029391662	8.659107741241964	8.616102013654768	6.762531974458693	5.778588077384162
GRMZM2G086904	7.796390722617276	8.916112616588107	9.014475574112623	6.392128921756409	7.98487741290066	8.346762612714608
GRMZM2G004111	8.836505230907665	9.003320798251346	8.905921569353268	7.510834844993395	8.517157504121666	8.473314704559948
GRMZM5G828396	5.876713686425999	8.672961820454777	7.668478880772653	5.229682699346897	6.286903796980181	5.861270495965989
GRMZM2G053898	9.119145334669092	8.592644238910838	9.140730517607215	8.0333101844314	9.101499391394448	9.092414872184841
GRMZM2G071154	9.081379739945199	8.935074664654367	9.041382562539333	8.663307949808052	7.8220361996067105	7.227561217668511
GRMZM5G843352	7.187085345456767	8.81138074783883	6.826112996503732	7.138436502251963	7.411601419488952	4.682821114272447
GRMZM2G436295	7.187085345456767	8.81138074783883	6.826112996503732	7.138436502251963	7.4114715135561795	4.681513784556637
GRMZM2G088847	8.44117312202108	8.602241802873223	9.049198380113646	7.284046491254088	7.558872969364496	7.287678303382644
