test_id	Wild-type plant  post-meiotic anther	hda108 mutant plant post-meiotic anther	Wild-type plant mitotic anther	hda108 mutant plant mitotic anther
GRMZM2G173251	0.9789826724085314	0.31185996688093615	1.2270078378321991	0.7958999089401186
GRMZM2G173257	0.0	0.0	0.0	0.0
GRMZM2G173272	3.2982404012938726	1.9282641898248083	4.429174050249979	2.429549016242797
GRMZM2G173277	8.322536603509473	7.689522816848391	8.492766513970507	7.185410676785172
GRMZM2G173280	0.0	0.05301093529669364	0.0	0.0
GRMZM2G173289	5.791306173949088	2.6718187167723872	7.36318860246276	4.339201534952664
GRMZM2G173309	3.849809155362037	3.7002399465355387	3.1728267073865077	3.6271165186392786
GRMZM2G173311	0.5023122687292602	1.056444801019668	0.4578075417737317	0.8830842998441563
GRMZM2G173315	6.858403792060274	6.112041179345483	8.473823433022508	5.45358671629885
GRMZM2G173317	4.947058282946721	5.229141817996111	4.256089776300584	4.4671555546774835
GRMZM2G173321	1.881848614824061	2.0984195577655447	2.1207168814498227	2.102970485531045
GRMZM2G173341	6.404215117301211	5.806324057390029	6.280327223993944	5.565280333031838
GRMZM2G173344	0.0	0.0	0.0	0.0
GRMZM2G173354	5.715124606757769	5.684829955978041	5.65944224784181	5.642181692130784
GRMZM2G173358	3.6258549313680573	3.235783725090938	2.7403987270036594	2.2797892181185095
GRMZM2G173372	0.31069725977259705	1.227352937433987	0.14670604787872268	1.0556676812620331
GRMZM2G173377	1.427337988927444	0.9568922810969255	0.7979691988229993	0.6291383631575755
GRMZM2G173387	2.461104174989485	2.6914671651417525	2.1634439861198427	1.8396734380299096
GRMZM2G173404	2.8533210345315205	3.5233612193040957	2.891701087578951	4.025019932701155
GRMZM2G173413	3.3016783608835336	3.0933472040527725	2.811477195880085	2.590072602803941
GRMZM2G173416	3.9604839086877233	4.117321023702989	3.5285713188707577	3.9276594607030906
GRMZM2G173419	8.624356824513509	5.665864571600442	8.999224906794721	5.84685682730878
GRMZM2G173424	3.8084365377830554	3.4530776580706126	3.431740616790917	3.4038594059510006
GRMZM2G173425	6.033015465229896	5.558527859054135	6.7196899927392355	5.629228374820546
GRMZM2G173428	5.1337032512883205	5.209262293363065	5.477933078926057	5.306852789579624
GRMZM2G173429	5.120053283525983	3.803784991079653	4.935162691775348	2.5583386648303508
GRMZM2G173472	1.6087950521627092	2.7471360072079385	2.1703994098017723	0.927799386092746
GRMZM2G173479	0.0	0.0	0.0	0.0
GRMZM2G173483	6.671746266863223	2.383248086829605	9.350596694141895	4.994208594321359
GRMZM2G173501	1.7128686672000808	1.5639293144919622	1.0650483520390317	1.3458391654159105
GRMZM2G173521	0.0	0.0	0.0	0.0
GRMZM2G173532	0.0	0.0	0.0	0.06317874818422886
GRMZM2G173534	5.631270200220523	6.386643702769489	6.0470890033806795	5.422444948237599
GRMZM2G173536	5.300709471650097	6.0805596044988	4.886081853871919	5.884275549590772
GRMZM2G173542	4.276935809362389	4.8401106998658605	3.847175137880873	4.623533299538361
GRMZM2G173563	5.341267066284184	5.857453568818497	5.344782347057707	5.074406958448003
