Gene_ID	Leaf.base	Minus.1cm	Plus.4cm	Leaf.tip
GRMZM2G022931	8.678575422414475	7.285027149858986	2.633048537818208	1.9598756579785588
GRMZM2G035933	3.7248954763119824	1.8973047807318588	0.1877605436859016	0.1200219714170268
GRMZM2G050286	6.626240231120482	2.472873870768292	0.7200507685340976	0.5185163138291997
GRMZM2G065718	6.741229835036886	6.189031921755582	3.853763978246538	2.355164116810938
GRMZM2G084812	7.8610622502815914	6.664483766226444	5.393489354843068	4.6910349647020215
GRMZM2G133053	5.573727031373428	1.8401907668914066	1.0171255236143952	0.624612614497699
GRMZM2G177242	6.29145621442844	6.224773284766864	1.8165174769224637	0.9571024287270105
GRMZM2G301908	6.758278605156497	4.3123677925151815	1.4013148406102713	0.10679767214170868
GRMZM2G011742	6.419309298835717	4.192723853590814	3.7576080565019208	3.7021790699264487
GRMZM2G034526	3.3937149301565066	2.059939801660709	1.363296126580746	1.349267794998011
GRMZM2G170934	5.183553912627808	3.076562234648762	2.4215927959662538	2.261703801006931
AC209208.3_FG005	4.64942304531831	4.055408160136351	3.216340117977302	3.1149309501766473
GRMZM2G082823	5.292028242278814	0.42281063594416596	0.04940802908277059	0.035803513379506866
GRMZM2G149201	5.927907292858794	4.442205992039868	2.127231034942075	0.9302271860920769
GRMZM2G151738	5.98958961111943	4.174413854909977	2.8291118728775833	2.442954117494331
GRMZM2G153741	2.131668206512745	0.7721306570104112	0.07601486730248187	0.07062072036654636
GRMZM2G333811	2.522636254066269	1.2940361558536886	1.8580753606143732	0.938871155464575
GRMZM2G045287	5.5504691004203845	3.44757307823947	1.0072988449107896	0.961923496153679
GRMZM2G087326	9.072846088809857	4.6637707703247875	3.2324015235624124	3.1579222289145927
GRMZM2G003379	1.9566760008024136	0.2894335054597294	0.17478809734636716	0.06926011598795083
GRMZM2G027794	4.9957909658601185	3.3621700347018035	1.2614179965932415	0.376014631065494
GRMZM2G028286	5.666403319238396	2.8143388245666725	1.532441400814971	1.5266862892396886
GRMZM2G074792	5.726290013362457	4.421485956917377	2.559526616610031	1.2191329497093262
GRMZM2G105631	7.338089596517825	0.8622654114347872	0.27681806169780154	0.03494461345690412
GRMZM2G178025	4.637605591596264	4.210197615964482	3.970769899229825	2.3459470368616273
GRMZM2G178880	3.57931367211327	2.3201648440119453	1.6273175777248081	1.1038934991783143
GRMZM2G405567	3.783076190555142	1.512753753058343	0.16201488023893512	0.1291853008075203
GRMZM2G454081	4.120503300101528	1.7949711884196928	2.4693227126673105	1.4974984424969242
GRMZM2G015886	5.377075483646869	0.5366778388599054	0.09818632926900675	0.09126800549762981
GRMZM2G039454	4.240259075345559	3.5026789822143867	2.757943070394824	1.9694445224748545
GRMZM2G110145	7.690621123693846	7.294547137404621	4.935780095201612	3.3794755228035114
GRMZM2G111642	5.72179210091014	5.632866425085714	4.092602118866964	2.660763798411148
GRMZM2G113137	7.156211041330278	7.0276731146345774	5.864361848761624	4.857808639487959
GRMZM2G122277	7.814065713275778	7.648954030087164	5.153690119311366	3.9403203202507173
GRMZM2G367267	0.0	0.04346417010282563	1.1060708826098677	0.03140124795916284
GRMZM2G071970	5.948460784813156	5.899865575555349	4.636269542796098	3.587034224185622
GRMZM2G132934	7.349067543277278	7.240318879731726	5.449259112206248	4.094392370797932
GRMZM2G017186	5.470225477792762	3.0794671736449906	2.7308195262030583	1.6117648726235103
GRMZM2G172043	6.061521083871646	1.1256297996028661	0.67503251526487	0.563377462938689
GRMZM2G035503	4.452836156117805	2.7241823326886223	0.775967611773983	0.7288390653661836
GRMZM2G044107	4.187400944446742	1.3521618670484588	0.07491930305409893	0.015514743758303372
GRMZM2G055585	5.029020717113423	4.423496436563899	4.464384489469268	4.193258106935791
GRMZM2G081583	5.2100876454736404	4.690084975952283	3.4016215899147713	2.4139858868909347
GRMZM2G146192	4.409279744534224	3.1805995126916993	1.873440225489806	1.1867442574414264
GRMZM2G052844	5.747929377608223	5.507409965470021	3.6750868710392943	0.7836741775142347
GRMZM2G079263	2.74748826553961	0.3651759430989721	0.4679046231168209	0.04898601916745683
GRMZM2G113815	5.3329727197738945	2.729410139431104	0.5325203118821473	0.21536386033035856
GRMZM2G131912	5.174082208783444	3.6622493792511164	5.095152147070921	3.4990130704724915
GRMZM2G137077	3.24264569848972	2.901469950262588	2.268626216144616	1.9287881352226182
GRMZM2G139828	3.289174413696636	1.9131171239357352	0.817784475915438	0.7682661832477253
GRMZM2G147756	6.555665707615786	4.177347598985705	1.7322227398479748	0.4996807289969319
GRMZM2G174598	5.005816849310278	1.1326445506910605	1.1034124337498585	0.8937513915634113
GRMZM2G412207	4.002905748766421	1.5626654491722451	1.4410839087459795	0.6694112623631515
GRMZM2G054350	2.310533899935877	1.6050792060759569	1.0569240301029388	1.0152843907437001
GRMZM2G103939	3.4836686580693357	2.2819889927594454	1.435276683415164	1.4129616708034285
GRMZM2G139691	2.8403651472133715	2.221791298322778	1.59736118005161	1.2822562024473698
GRMZM2G149935	3.841827386288942	1.8649627862096263	0.9283400273368764	0.6547213732933079
GRMZM2G332548	1.7656158994954079	0.690638276022514	0.21013140083528972	0.11744568618761093
GRMZM2G430995	1.8735446895980128	0.7498038318804973	0.23149106251712814	0.1298047211638398
AC210669.3_FG001	7.220293060810248	4.7751814198124025	2.19066194597332	1.3109305303516579
GRMZM2G004699	6.607526135435352	5.441111558873533	3.888718936420922	0.0
GRMZM2G013002	6.71915567627704	3.356788873872824	2.5022080613894486	0.6891666689707947
GRMZM2G021621	6.594225244242278	3.0572743923456787	0.7556060631701822	0.14519883794359778
GRMZM2G039919	6.496461563424465	2.675688310684909	0.6101993099874671	0.3367076435152357
GRMZM2G060837	4.338134612213852	2.6399675603689543	1.7815060908559377	1.6301049588690597
GRMZM2G072121	5.084630945913938	2.7123772432469866	1.1255959059497078	0.7478408317873926
GRMZM2G105844	4.708939418612372	1.112703862736667	1.0082663566256957	0.69105152101724
GRMZM2G118579	4.227522775467826	0.6137088860747367	0.18537849701398268	0.027255714740298222
GRMZM2G120724	4.872865093819715	3.5332405396103095	2.1644790720474436	1.5999050029476791
GRMZM2G154178	5.940650183315712	4.734252326950158	1.4917361365978825	0.16044899775799754
GRMZM2G166944	9.333835185514591	7.399638214636335	2.9966191372958964	0.8465831166986496
GRMZM2G174855	6.578383365868156	3.112901343987007	1.5755203566708387	0.6975505723538691
GRMZM2G319798	4.798468773463975	0.8624587169642493	0.47365350433153575	0.39541246203021035
GRMZM2G356273	3.1957017049939154	2.756626404271726	1.3521211016726433	0.8263230083922637
GRMZM2G413006	7.18080481008855	3.693888738533482	1.0271678398647286	0.32256689537543076
GRMZM2G413044	6.209826611955049	4.071478887916907	4.4674397144128015	1.704476606537379
GRMZM2G474194	4.8221933471824565	1.2862511449700214	0.5243775752771798	0.07907229870562986
GRMZM2G130046	5.013219318987185	3.5399387650406715	1.6180869696199616	1.4444678986375066
AC204604.3_FG008	4.25380800380357	3.780199051351382	3.0517169859070434	2.5821857423757475
GRMZM2G117999	3.4487758855990798	0.8095680836939803	1.0233501929841071	0.35094918452729673
GRMZM2G156365	7.283535533069532	7.057375044290633	2.1013657907770393	0.31354856421127225
GRMZM2G160569	6.316582895759805	5.821315707972304	4.609477727262592	1.7479079787636844
GRMZM2G025182	4.492105474712636	2.540516684525411	1.0392570284063969	0.47243611113766665
GRMZM2G402584	2.397968387340676	0.21111786095131024	0.05924228884833619	0.032346926904470726
GRMZM2G062996	1.0659522383488036	0.0	0.0	0.013547939233464514
GRMZM2G136106	7.682687673305683	5.879189616457766	3.1858068719908132	0.0
GRMZM2G167637	4.20952284726828	3.2161087005122893	2.1307469431412582	1.691427045972295
GRMZM2G044629	5.4675946158803	5.458695425531129	1.5456029884836775	1.0974560532172886
GRMZM2G166597	2.891783966803226	2.2089664173976593	1.2770608256582614	0.797384350729943
GRMZM2G063949	6.014346446845688	3.7387036867765104	2.5137581267352225	1.3887478686572414
GRMZM2G167872	6.044609072556016	5.747130927071238	5.164225319793822	2.152973432834472
GRMZM2G017678	4.135134561571783	2.8505898671514216	1.4974859838292018	0.8215886301028399
GRMZM2G161233	1.3764431164215285	0.42951186467666896	0.0937240215896237	0.043239390809287355
GRMZM2G429118	5.787930655505848	5.482990913779506	3.669796122449256	3.09730833053596
GRMZM2G455306	1.6032211706647685	0.6502831323291591	0.36432145996812715	0.24274691148448843
GRMZM2G029856	4.455911288493764	3.368530451829495	1.8980095027238062	1.8974234658206923
GRMZM2G040397	3.9308796928478786	3.810793031662656	2.940286974884724	2.9300807532295634
GRMZM2G145460	3.73347037310294	2.247471722638906	1.5875488328218288	1.4660871710106258
GRMZM2G160506	6.814795631299813	3.7084772161746686	0.8389605339945401	0.31475792545064846
GRMZM2G165535	5.842686216272201	5.206777224939243	3.7691713834074116	2.58612536879991
GRMZM2G072911	6.7578838916012565	5.418716757650835	3.726949322502849	3.086657543653269
GRMZM2G328500	8.803262062831621	6.527269097864654	3.4006874328599483	3.117718054469385
GRMZM2G409642	8.1644670703836	5.518108374575603	2.6779699771362124	2.437289507367244
GRMZM2G138410	2.3193624912736457	1.371841562438166	0.8094839940435538	0.7952535786345535
GRMZM2G007404	6.140852810160488	5.708520814058275	3.8110230154666227	3.3763491309781726
GRMZM2G044027	7.958656574135946	5.900764835657369	2.7095836782069003	2.375384535284402
GRMZM2G165357	7.662110046863319	6.068880753300044	3.9100545500411608	3.5725958597255714
GRMZM2G347717	2.006684941066371	1.1495079175812934	0.3015572753581253	0.015919326194315197
GRMZM2G359234	4.41735747385991	4.159182434959335	2.457008838900453	2.0481804988517247
GRMZM2G370048	3.1973126779479597	2.303547559425975	1.5575995948875945	1.0133073816201144
GRMZM2G382038	3.8028325366569313	2.89716959118874	1.2768174246120723	0.9097608967590208
GRMZM2G005619	1.9165302562823168	0.21393605864638	0.14146315391230313	0.051686631336496966
GRMZM2G008327	4.605889186171989	3.055149983508099	2.2571891023452078	2.15606129763492
GRMZM2G011483	5.167370565315952	4.339233802766585	3.193772925775443	2.8978964669614147
GRMZM2G029879	3.8311775782368236	3.434256241094118	0.32797423883959115	0.089124171816616
GRMZM2G038485	4.477187372355262	1.8623321294252675	0.7200507685340976	0.6043496980384433
GRMZM2G047637	3.538662027711323	0.8056553557012806	0.14840357405387922	0.022876269425740337
GRMZM2G050933	4.249572772002706	1.0356689689675795	0.8464449609507878	0.7203061769715866
GRMZM2G178229	3.0747103812637735	1.4095862359910925	0.39118065346454467	0.053027208546893835
GRMZM2G448258	2.5517818206221294	1.8370185388611169	0.9595711667691815	0.895313237513077
GRMZM2G078638	4.6318404564196465	4.5351697659228885	3.5660376021646982	3.19928570996152
GRMZM2G033828	2.83806688181291	0.19364031120288197	0.0	0.021143416610205166
GRMZM2G036765	6.22433485157079	6.042981630585899	5.078985958831152	4.631677235810134
GRMZM2G047143	5.397092896326622	2.969662457723612	1.805275293825869	1.1383323545907011
GRMZM2G059922	2.5362628286844835	2.000746174101461	0.32797423883959115	0.16136529803529825
GRMZM2G074466	4.0163005916302685	3.0175121358159367	2.072099842703698	1.7769827967798895
GRMZM2G074572	3.629526717495394	2.4977218811106106	1.7118967022747196	1.4445884940039444
GRMZM2G089992	4.393361413952076	2.4768527471545636	2.2752767996943803	2.1192184653086383
GRMZM2G112072	2.5234084037342557	1.4721887599974395	0.6082904451962095	0.5585704918021955
GRMZM2G119773	5.707206959903535	4.430984289430473	0.9818463119919307	0.858723386482036
GRMZM2G124371	2.47016293724012	0.94039649721047	0.4084231714202451	0.403521521615771
GRMZM2G137574	3.2411986577776393	1.854939346705575	0.3826857080577878	0.2356755617509858
GRMZM2G147603	2.6730810579418915	1.0895519268368643	1.2577694814169822	0.7346731826804453
GRMZM2G154939	5.013805871522381	2.9543366230615797	1.7645256212588973	1.0704882906289235
GRMZM2G363408	2.098332072691946	0.2730759304350351	0.18723116357847436	0.08741591386067085
GRMZM2G700607	3.33479679258892	2.84338962710788	1.8710546538732535	1.2330432388234618
GRMZM2G453388	4.305101354190436	3.070250210860612	1.5929344769813216	1.5458980478660116
AC205703.4_FG010	3.467872381930038	2.976721572728102	2.440580791755185	2.309915578296113
AC213373.3_FG001	3.8984647482060213	3.1971137199989728	1.80101083085598	1.1577775828705892
AC234160.1_FG002	4.17208433824577	2.4729170772808553	1.3995559431286286	1.1769094931466908
AC235547.1_FG002	4.265836145210661	3.6560916612884924	1.5247966951365266	0.9492912271417483
GRMZM2G005199	2.6075866975610347	1.6728157442034552	0.6297424343253375	0.48922312129248385
GRMZM2G005516	5.258088806324645	2.651733128835978	1.1558537077301996	0.9320128954493043
GRMZM2G006341	2.545941545844835	2.0085116102704808	0.7492915278066423	0.5239102493418324
GRMZM2G006765	7.3111012286759705	4.552780174993118	5.121917152136387	4.443101694771203
GRMZM2G009849	3.5347563597877496	3.416355612325272	1.7303723346949518	1.0385433262306631
GRMZM2G012648	5.491895825118034	2.5682897449096096	1.0007769936309832	0.5006913803384121
GRMZM2G015861	4.688253750052927	3.446780319530121	2.7691728286068518	2.674810689303841
GRMZM2G017525	5.75549264297519	4.710774029922786	2.8955721646898556	2.0052560739803442
GRMZM2G026309	3.8796326456651693	3.287415214301365	1.9330557968784323	1.1292083820092385
GRMZM2G026962	4.26199267225116	3.8602738343662906	3.341855186810215	3.2430186753822934
GRMZM2G030169	6.004995364193181	3.3470892082924544	2.6414185689800025	2.257788880760714
GRMZM2G030284	3.945853414195385	0.6068214928874939	0.676732643924057	0.4995694732657888
GRMZM2G034828	4.4242988288980865	1.135666570577897	0.3511668552000807	0.22111773854872227
GRMZM2G039325	4.569725709511069	3.2208897458352213	1.9836864693943177	1.4157171284199253
GRMZM2G039867	4.483675001402163	0.7588785991728411	0.3207391417814197	0.2020505027650963
GRMZM2G047055	8.430669649643164	6.962661647526297	6.599856082324323	6.264267892087451
GRMZM2G047310	5.411908710604113	4.331532739792473	3.4686980816344986	2.5116615764084207
GRMZM2G053299	7.286532603744098	5.427105757755505	4.415306954669728	4.346066676827022
GRMZM2G054621	4.1982279314120765	2.9879571113122783	2.8837684785359534	2.5273534333828613
GRMZM2G060857	3.319800839400992	2.8894315515118074	2.029105722228847	1.7869005126683202
GRMZM2G060947	6.618021124135614	5.465484279454439	2.756467917174126	1.6251615840020097
GRMZM2G061950	7.02267263449347	5.429376591864694	4.0218916495334565	3.352318814095172
GRMZM2G064712	5.37397695697753	4.568012928112656	3.6831462930254677	3.012747719796759
GRMZM2G064993	6.922454264413696	3.12880282461761	1.064959749594701	0.5733794798843249
GRMZM2G066191	7.699343732512078	5.3401921660075935	3.477626385544354	3.0736106153782963
GRMZM2G067985	8.463036197528211	7.338198294017644	6.407470585515922	6.158786858563002
GRMZM2G068755	3.7957970157351584	3.4593826065688447	2.1464294106193718	1.6636624131539626
GRMZM2G069687	4.299830592619195	3.0281045875947097	1.9649683260233457	1.825859477723839
GRMZM2G070126	3.1524897714610542	2.4979058893916344	1.1213322629168734	0.5216273126226725
GRMZM2G071518	4.268864541075832	2.3452728981792843	1.100752308738144	0.9518239865809437
GRMZM2G071790	8.652527653086878	6.106858983281761	2.341918479933013	1.5029430711715723
GRMZM2G072977	4.823776705029496	1.7627499167064449	0.38644097989303766	0.21238094139270175
GRMZM2G074957	5.340479525671953	3.980661326362645	2.324472188969435	1.8354073308056085
GRMZM2G081322	2.5575820663721434	0.6168977153419419	0.11232486715424542	0.08655519362516972
GRMZM2G083243	7.873220227633093	5.375456760732997	3.227239731677903	2.2944170249393476
GRMZM2G084149	4.908502140619662	3.537839896645345	3.1345767840912573	2.660676023438735
GRMZM2G085195	4.165721587884571	3.3189421620415507	1.8015304720344731	1.6971866810930474
GRMZM2G085970	2.9258840397219603	1.7716605077153593	0.9369178850317799	0.666390610755498
GRMZM2G092232	3.454885003449853	0.3428302739180013	0.033094524113490155	0.026909963382970664
GRMZM2G096092	2.5054003808257734	1.796785453738197	1.944940611133285	1.6088338780203084
GRMZM2G099167	7.997640539458388	4.6865552286599605	3.7751689524846404	2.5324021788193916
GRMZM2G099980	5.127371479040661	3.9810459905059346	3.3702744488427703	3.3604142239725987
GRMZM2G101874	5.4491034479832665	2.215404488949914	1.0487234691764535	0.9803640520708076
GRMZM2G103270	3.6334192269855725	2.7670756511632164	1.4730931651093457	1.1841141606628292
GRMZM2G105770	3.7908975812675223	2.516255886740385	0.7009683241861259	0.24173843246002508
GRMZM2G106028	2.593042419812866	0.8030184308003993	0.7462960585870975	0.4066293153536009
GRMZM2G108766	6.945599537202833	6.504643402888175	5.311177455484017	4.74076284736886
GRMZM2G110406	4.176180862081207	2.5900493504923583	0.7384767534927303	0.6728425954814208
GRMZM2G113750	2.327727131717926	0.9482508991809186	0.7702388167481058	0.7654149281103476
GRMZM2G117401	4.823677488667653	3.963717994657865	2.3365763052105204	1.328977504322586
GRMZM2G120225	1.806500013380177	0.07224801678364565	0.06424062937233342	0.02640747959252117
GRMZM2G122965	2.967728679578656	2.1756961647733544	0.3384337689511134	0.2658835654568868
GRMZM2G127115	2.586178168051066	1.283361010125462	1.3075734659191882	0.8886250031532585
GRMZM2G128426	3.7377820366994197	2.9201724832597233	0.6746913748261055	0.2686494259486768
GRMZM2G132371	2.9717979286653646	0.1370717182177136	0.17254040525138367	0.050819801270741954
GRMZM2G132686	3.3275864171117187	2.7982534529408536	2.223230646992615	1.3444667293730488
GRMZM2G133802	8.794787714338003	7.351830401610069	2.9414882078966946	2.7549799990334773
GRMZM2G137348	5.215543298391694	4.66921300632512	3.7369162495452106	3.1895654171432763
GRMZM2G140394	3.6930438028099113	2.906434553806961	2.4650769572853806	2.3253561934514533
GRMZM2G140455	6.812978761692346	6.287916591805398	1.4107153675806456	0.8724387785635179
GRMZM2G141208	2.9262220033448343	0.9120984362033774	0.5222529086990613	0.3108034875408922
GRMZM2G142019	3.7623186643848032	3.4653141074222176	2.4741653568481974	1.9397893281867256
GRMZM2G147199	6.627645612518173	5.630241096935051	4.730250244668177	4.574627958163613
GRMZM2G147377	4.538304267912634	3.8746061330105963	3.201658380347586	2.4370572817230185
GRMZM2G150984	3.5842509648215413	0.3523818341732928	0.2170339688431204	0.16162739477835614
GRMZM2G152328	7.614340979337485	4.124161291405675	3.5050868858227466	2.350905559970817
GRMZM2G152466	10.741382598913702	9.782956277141153	6.886228597295155	5.2663228949336105
GRMZM2G153292	10.566710082075804	9.15601522579488	6.088141558273871	4.351473484763538
GRMZM2G160324	4.603515820076422	4.483472841264805	3.293027431344573	3.142624297750365
GRMZM2G164696	7.61959928480832	2.467769434843335	1.1586506144309965	0.9984117229215905
GRMZM2G170567	3.8198908583471134	3.712799309341487	2.742970863656359	1.0384897760087608
GRMZM2G172932	7.9193359929726626	4.606832538047705	2.208270306213289	1.0757832543001222
GRMZM2G174246	2.4905372538240593	1.0640267815694415	0.5690823041560035	0.43829004391086296
GRMZM2G176131	2.491735530231963	1.1347718914700735	0.7981140500314498	0.5657838826284289
GRMZM2G177942	2.2056170379250197	1.8081957595324794	0.3326307193949412	0.12896571709221843
GRMZM2G180988	5.5482099505589195	3.7444023080115736	3.017448410638825	2.676032667967981
GRMZM2G300709	2.3645298410684865	0.10731892334679166	0.024487683095533935	0.013297416897806419
GRMZM2G304953	3.750427564183098	1.6831167404500098	0.885844955786094	0.791537964786263
GRMZM2G308203	4.828052210820561	4.329212695390771	1.7214899861731978	1.2947804828887848
GRMZM2G313448	4.12451980961834	0.9378825247561758	0.1126267212208032	0.10976936827356978
GRMZM2G315072	4.731501837758255	4.425465439294657	2.3292173345456524	1.2750222726214535
GRMZM2G318956	2.569680423780203	2.1399264838971965	1.1496903293585443	1.0405170931973606
GRMZM2G323622	4.2145557298090175	3.1338225839445255	0.6017761044673395	0.06670086957925547
GRMZM2G325247	3.9467530439789056	2.7227971713185313	2.0211677051831276	1.6982396338916481
GRMZM2G332687	3.8532074560217398	3.354327836464738	3.012320654516776	2.5440663317745527
GRMZM2G332809	3.816187980033032	3.4444488168713208	1.5011557885886804	1.3932013327465265
GRMZM2G334899	3.8860011144748365	3.4605456270618626	1.4811763423973168	1.2892859574267594
GRMZM2G342493	3.6055509951446205	1.1983138243480942	0.7723468984806758	0.4817007319682181
GRMZM2G351716	1.9310389702505804	0.6561566114484894	0.3229898946296554	0.30745522908458484
GRMZM2G360541	3.029415861498851	1.23676733707727	0.738485406627792	0.678952079985893
GRMZM2G367340	3.609883322994905	2.919571077279635	2.1904694838989167	1.8950792562352115
GRMZM2G397583	4.3045304800963935	3.4698054682595076	2.482274956744232	1.9755625823475884
GRMZM2G404340	3.6130896396319097	1.536615797675241	1.480295750817274	1.3080961339036303
GRMZM2G411084	5.083237978543945	3.4395183109843255	2.285374666527155	2.1702581155708294
GRMZM2G421879	2.4373140764066603	0.7842670867750011	0.6565795827121137	0.35288737104687884
GRMZM2G423502	2.344155003371264	1.0793773580666346	0.25105576025958776	0.1453898708409329
GRMZM2G450920	3.643135263473241	3.1003731558025556	2.060441957312854	1.763196153606856
GRMZM2G451231	2.199411978288485	0.7575250446633863	0.27734403298099797	0.1316486500731896
GRMZM2G462803	4.4862171894844	3.8511615343297225	1.029079544692476	0.9995736624652823
GRMZM2G465169	5.454866286914547	2.5330085499770787	2.4457440674891036	2.2559420825778367
GRMZM2G478779	5.160706570752349	3.4130935077975257	3.483160975911704	3.0588328746556726
GRMZM2G481740	5.132883144318153	3.2743018414319596	1.8779630032470063	0.8771127515075057
AC155622.2_FG001	5.9323602474405455	4.34785004376032	3.1833900555186694	2.943375043920888
AC195874.2_FG002	5.840059556394778	5.420338582214978	4.1453835719225625	3.108438356677986
AC198725.4_FG007	3.0445084259409274	1.6374834935341636	0.912574093253628	0.7677429079874625
AC205677.3_FG001	3.9137355460445087	3.3237102445479323	2.0083061277025647	1.7949458389647135
GRMZM2G000645	4.272342159657249	2.2097128262061787	1.440170803492673	1.3342370189980537
GRMZM2G003124	3.594175571839468	3.2284369181142236	2.3854741696790436	1.94153845172968
GRMZM2G003518	1.9481851195017128	1.2856845262150138	0.7800626827195367	0.7567569089566442
GRMZM2G012501	4.696323979390332	3.415860794550212	1.788684195260986	1.740901427555021
GRMZM2G022159	4.63152671125437	3.111092043729302	2.76427378324202	2.7242182611064165
