Gene_ID	Bundle.Sheath.Cells	Mesophyll.cells
GRMZM2G073571	4.90443532756845	3.810355213070462
GRMZM2G058675	8.799126505098007	8.536372803547874
GRMZM2G135588	7.997844613298595	6.984690554132285
GRMZM2G001696	13.664911081237898	10.483624162605025
GRMZM2G013900	7.865707946552852	5.188568230074447
GRMZM2G072744	9.257827244424181	8.343160431618792
GRMZM2G076075	3.732308604805115	2.345103356672074
GRMZM2G180625	10.7841206672502	9.701447613584087
GRMZM2G071630	4.221733424973071	2.2612080509985
GRMZM2G127664	4.221733424973071	2.2612080509985
GRMZM2G176307	3.0962466360881042	1.3490951746471695
GRMZM2G023289	8.513860680659208	7.117931067989119
GRMZM2G025854	7.09499883000771	4.3658743389703805
GRMZM2G382914	9.761655771539068	9.40735214917252
GRMZM2G124593	8.56423125260997	7.882941194492242
GRMZM2G004534	7.731757080956346	7.30911492777655
GRMZM2G080375	6.00902218603825	5.164673169591534
GRMZM2G004932	5.713053504522922	4.801260707194567
GRMZM2G030784	8.143372672601886	5.1481650147426095
GRMZM2G018177	7.626719502091829	6.1688013810637345
GRMZM2G100391	7.740024678225718	7.281258885549138
GRMZM2G046952	7.0142594195278525	3.9071394093553993
GRMZM2G026702	4.275119282282066	1.8858418861708195
GRMZM2G169671	6.383336248080193	5.388346591963898
GRMZM2G154332	5.706931790631826	4.225672448422474
GRMZM2G133023	4.871973848556646	3.033598133503671
GRMZM2G144716	4.638906826927387	3.6646310484590905
GRMZM2G447151	4.136239482578445	0.6772070778578929
GRMZM2G066219	3.802886783380355	0.45880270471402684
AC234519.1_FG006	2.66434576931388	0.46794379577857226
GRMZM2G016958	4.577600695578592	2.05136030502171
GRMZM2G129585	4.480461567805724	1.5591901644801467
GRMZM2G121820	8.563558544537143	7.703439752421387
GRMZM2G065494	5.061420661818948	4.063919687724572
GRMZM2G039696	6.038571845831229	5.0708316575805
GRMZM2G155767	4.9944191595103336	3.9321242784384967
GRMZM2G158252	3.597620522263035	1.7479134976319257
AC217977.3_FG004	6.045326631496156	5.051416584974914
GRMZM2G072238	3.70390123124224	1.7797239668441684
GRMZM2G438202	5.355568863484102	4.108440113398873
GRMZM2G174347	3.986488783488258	2.4476766913523766
GRMZM2G166639	5.239023775758345	3.468763096285442
GRMZM2G018006	6.7287421780604575	4.835716621923323
GRMZM2G079949	5.345095656132949	4.114689487803418
GRMZM2G049159	4.373732787398652	2.742198352758615
GRMZM2G016605	3.0192891146242014	1.0344425526345353
GRMZM2G148281	4.685312415455154	2.089934122314804
GRMZM2G104843	4.307846420861887	2.9521868824381268
GRMZM2G082792	4.8362745369944955	2.464085000462726
GRMZM2G056252	11.05764657399213	10.41679863849675
GRMZM2G064056	9.554745875024814	8.698168254667682
GRMZM2G149580	8.35348716873004	5.648072371099845
GRMZM2G136262	7.51120654739656	6.062200473565756
GRMZM2G175818	7.144155654581935	6.224858029571653
GRMZM2G122324	6.230978608545145	3.3519474003783563
GRMZM2G143955	6.2983509174641075	5.207208416081619
GRMZM2G120539	5.942263870097993	5.088402159489058
GRMZM2G157113	3.2705506264923305	1.0344425526345353
GRMZM2G344634	6.846657140633456	6.275242294573943
GRMZM2G152105	8.76085653018023	7.240405655989246
GRMZM2G176546	4.97235882069049	3.9107352771689996
GRMZM2G033894	7.772629270893029	6.839434354404315
GRMZM2G175453	8.70013036862999	7.152780034112685
GRMZM2G062029	7.253786187915916	6.459972769065403
GRMZM2G015692	7.040866736554077	4.7338429154720965
GRMZM2G012737	6.539044425661876	5.062773772620629
GRMZM2G080521	4.096205934720939	2.851009806258089
GRMZM2G442551	4.685312415455154	2.5709703587964814
GRMZM2G170400	7.306466726266494	6.238800627592699
GRMZM2G060886	5.331896315786049	3.28148119013005
GRMZM2G122296	5.020635644659374	2.676125314179261
GRMZM2G014981	4.142301069374246	2.887964335416824
GRMZM2G106578	3.7242491284464987	1.7035886900565376
GRMZM2G133885	4.784375697468177	2.774133699796342
GRMZM2G040968	6.7387783124477725	5.224648114126985
GRMZM2G007939	9.501952320129421	7.918799256184371
GRMZM2G450125	7.291544546383677	6.069189340569437
GRMZM2G112296	6.257747961830422	5.135261765529793
GRMZM2G147770	8.144530713843938	6.306288340815885
GRMZM2G074158	6.522873219374497	2.9521868824381268
GRMZM2G156356	5.924787173631551	3.806499895452432
GRMZM2G072091	5.889185528935831	2.6245056894667735
GRMZM2G086845	4.608579380913593	3.116899496887168
GRMZM2G177906	5.912426284393463	2.8806487688213704
GRMZM2G311182	4.754216990262132	2.457544053913576
GRMZM2G318780	4.710009193416049	2.6245056894667735
GRMZM2G391936	9.1115352799427	6.904001239527557
GRMZM2G163437	9.632781014399317	8.357586466073181
GRMZM2G068506	5.39310301680511	3.9077393431617238
GRMZM2G138060	5.407435255820176	3.6573718539294715
GRMZM2G008263	11.195306471812211	8.057789219778202
GRMZM2G129451	8.99324633810164	7.605718984091492
GRMZM2G121612	8.685157305038556	7.451850850869715
GRMZM2G044744	6.842940065508847	5.09473874694267
GRMZM2G126988	6.178853840393145	4.2850615484154915
