Gene_ID	Pericarp_14 DAPollination_Prr	Pericarp_14 DAPollination_Pww	Pericarp_25 DAPollination_Prr	Pericarp_25 DAPollination_Pww
GRMZM2G023557	0.0	0.0	0.0	0.0
GRMZM2G023575	6.040839840561746	5.485140191870393	5.486296046652816	5.691218680466527
GRMZM2G023585	3.1788325374437187	4.813996617591707	1.9734680090641266	4.425747976026213
GRMZM2G023591	0.0	0.0	0.0	0.0
GRMZM2G023625	4.688359425213387	3.04322200009722	3.661795196278555	2.84950493668184
GRMZM2G023631	0.0	0.0	0.0	0.0
GRMZM2G023636	5.61039887873787	2.9345485820870767	0.7652996527819939	3.058349401825119
GRMZM2G023638	3.381017515525948	2.730744282633404	3.838699701774244	4.260582747934052
GRMZM2G023650	0.0	0.0	0.0	0.0
GRMZM2G023652	5.455353525615344	6.977360070998111	5.741232360840313	5.58230609888277
GRMZM2G023655	0.0	0.0	0.0	0.0
GRMZM2G023667	3.6437292270246835	3.2151132102764786	2.93784529327932	3.1286513904695874
GRMZM2G023683	3.304506661150344	0.0	3.4412085658050824	0.0
GRMZM2G023694	1.3291580482990875	3.121262462059718	4.517004768703829	4.284662185483165
GRMZM2G023708	0.0	0.0	1.429851596305806	0.0
GRMZM2G023711	5.026246772648194	0.9929032693306401	0.0	0.9736112755194717
GRMZM2G023715	0.0	0.5168613471386654	2.9925182936136414	1.316777145307423
GRMZM2G023748	7.727144457060915	7.371837617330421	5.246780494693243	5.8564280187119095
GRMZM2G023755	0.0	2.3229405114894015	0.7473736494036296	0.0
GRMZM2G023760	0.36541259249094205	0.0	0.0	1.7161612433866476
GRMZM2G023769	0.0	3.198869708364497	0.0	0.0
GRMZM2G023786	0.0	2.42119367064468	3.4179456542959996	1.077222486534871
GRMZM2G023791	2.063126688080791	2.124893851714069	0.9878890994456786	3.2079787237904545
GRMZM2G023794	2.911848783929729	1.0156402903768822	2.9705757615691164	1.3853150647013246
GRMZM2G023798	5.4857971143110955	5.973484999739899	6.396474633088316	6.1134671423704345
GRMZM2G023811	0.0	0.0	0.0	0.0
GRMZM2G023813	0.0	0.0	0.0	0.0
GRMZM2G023827	0.0	0.0	0.7176612901098304	0.0
GRMZM2G023833	3.0287600844937064	6.233159474717184	6.34367963454938	4.633907767388631
GRMZM2G023836	4.1289367285788865	2.8677640461792246	2.761032034750994	2.220853069174456
GRMZM2G023840	1.7065128709892035	0.0	0.0	0.06658618434295249
GRMZM2G023847	7.4033444231321734	5.940319470701609	7.481339310090968	7.08562648006641
GRMZM2G023858	4.599829550172191	6.1616539307250715	6.487299826252829	3.6782184213875744
GRMZM2G023863	5.75070028768338	4.507141316075868	5.230533516250147	3.436121852755851
GRMZM2G023872	0.0	0.0	4.19951530825834	0.0
GRMZM2G023884	2.713097500167228	2.3048643712115546	1.0822325129547206	4.073468940545412
GRMZM2G023899	0.0	0.0	0.0	0.0
GRMZM2G023906	3.2259442887319563	3.365804499871982	4.494069936636306	3.2906883233177204
GRMZM2G023921	0.0	0.0	0.0	2.372595557786845
GRMZM2G023946	4.476828814848129	4.212522648935402	0.0	4.528202471865287
GRMZM2G023952	0.0	0.0	0.0	0.0
GRMZM2G023970	0.0	3.507223790776287	4.692611317437034	4.432445021520658
GRMZM2G023982	2.753559611802581	0.0	0.0	1.7447897152422498
GRMZM2G023983	0.0	1.534893303496606	2.9437357047243426	1.5094576952660566
GRMZM2G023986	0.0	0.0	0.0	0.0
GRMZM2G023988	4.970619013299048	5.164914969552451	4.561405571096913	6.2193621578077165
GRMZM2G023992	0.4573001023065168	4.442658245182753	0.0	3.7644735509926663
GRMZM2G023999	4.250938841814625	1.215473592005106	0.0	0.0
GRMZM2G024005	2.087140320428706	0.0	0.0	0.0
GRMZM2G024024	0.0	2.2824012535446867	1.212033870457789	2.6408291274983813
GRMZM2G024025	0.0	3.2553904496265176	1.8857617658989592	1.713075498574468
GRMZM2G024038	0.0	0.0	0.0	0.0
GRMZM2G024051	0.14001425022269307	3.3483613267250503	0.0	0.0
GRMZM2G024054	3.0140124336161134	3.3816100879343822	1.9000920115663789	3.776725160950008
GRMZM2G024073	2.87196583881627	0.0	0.0	2.7754867616832457
GRMZM2G024099	0.0	2.418729676736531	0.0	0.0
GRMZM2G024104	6.050751992465066	4.189049643327862	3.8259280585901156	5.048122816622143
GRMZM2G024109	0.0	0.9248455605356473	0.13041456930925743	0.8609230809992202
GRMZM2G024119	4.102809278921549	4.1512987059996656	4.5296585561296565	2.969592585358266
GRMZM2G024131	0.0	0.0	0.0	2.1197977169235274
GRMZM2G024144	0.0	0.0	0.0	0.0
GRMZM2G024145	6.0079646439769565	5.535346926298703	4.846403050677346	5.794688782839528
GRMZM2G024150	0.0	0.0	0.0	0.0
GRMZM2G024151	6.926367164004047	7.587567518141383	6.946087491777844	7.257717833227403
GRMZM2G024155	0.0	0.0	0.0	0.0
GRMZM2G024159	2.9339596969150086	5.031245201836506	4.842264847841121	3.602052986863092
GRMZM2G024175	0.0	0.0	0.0	0.0
GRMZM2G024180	4.971014660427464	3.445403596695744	3.731443946034715	3.593676458718341
GRMZM2G024192	0.0	2.3025998117148667	0.0	0.0
GRMZM2G024196	0.0	2.087344026178049	3.628470329125168	2.170707050750271
GRMZM2G024211	4.832393844242893	4.1662173239465154	4.56113669773036	5.059498051670572
GRMZM2G024221	0.0	0.0	4.5697098128338665	0.0
GRMZM2G024231	5.684703743668925	5.765224427476783	5.691536956509071	3.54779528436946
GRMZM2G024234	0.0	0.0	0.0	0.0
GRMZM2G024245	0.0	1.7978762607024494	0.0	0.0
GRMZM2G024247	0.0	4.205877292181043	3.43827821161054	0.0
GRMZM2G024260	0.0	0.0	0.0	0.0
GRMZM2G024264	7.9279319993251125	7.150326113287158	8.693107067488768	8.04275923193778
GRMZM2G024267	4.612541228195439	3.6263690445473276	3.59686360201642	4.349067988372248
GRMZM2G024293	5.4037585369641565	5.570869694249155	5.041159733942756	4.622994755511196
GRMZM2G024303	6.7932846620043685	6.293352089872871	5.5475763000301725	5.496117165936428
GRMZM2G024310	7.223345315799054	6.498905038846165	6.502348106954685	6.3773962247463745
GRMZM2G024312	0.0	0.0	0.0	0.0
GRMZM2G024315	0.7050551662431506	2.7310767737024735	4.302903907566103	0.8585253356821682
GRMZM2G024331	0.24428307048225545	1.5718321127682677	1.5503884908630008	2.380194710123493
GRMZM2G024335	6.2633386922274035	6.266572931070602	6.33667793242984	5.3513774468180975
GRMZM2G024345	0.0	0.0	0.0	0.0
GRMZM2G024348	2.4071922916847073	0.33685463912546515	0.0	1.3424864775352792
GRMZM2G024350	0.0	0.4927422918310418	0.0	0.0
GRMZM2G024354	7.133018877900097	6.982331950180879	6.675505458693599	6.516716461758151
GRMZM2G024374	0.0	0.0	0.42828070293618686	0.0
GRMZM2G024389	5.302593232009662	5.898421209313092	4.829814050036072	4.351501126636212
GRMZM2G024391	0.0	0.0	0.0	3.462379571841023
GRMZM2G024395	0.0	4.838109697100437	4.196654251929801	1.1841088749240556
GRMZM2G024435	0.0	0.0	0.0	0.0
GRMZM2G024437	3.13312289069204	3.6864108812110654	4.600620630228039	4.140893150845821
GRMZM2G024440	0.0	0.0	0.0	0.0
GRMZM2G024444	1.9173400921711723	2.4285926602949677	2.8880593589519026	3.4397494509479793
GRMZM2G024448	0.0	0.0	0.0	0.0
GRMZM2G024451	3.909273881768676	3.1827844491020976	3.622754687420856	2.6516648139328827
GRMZM2G024466	0.0	4.425627143922436	1.2253057827270226	2.4138215164021517
GRMZM2G024468	0.6483365841271663	0.0	3.2734129429497623	0.0
GRMZM2G024472	0.0	0.0	0.0	0.0
GRMZM2G024476	3.4452976443335985	1.175856694097243	1.793409007845039	2.082614035925459
GRMZM2G024482	5.714701611995556	4.8666854754588655	5.295094830633479	5.062825441380904
GRMZM2G024484	6.448684596724426	6.742733844347262	6.091634255599065	5.941895069140502
GRMZM2G024495	0.0	0.0	0.0	0.0
GRMZM2G024499	6.099160524068737	2.076801918099669	4.673087132591075	3.938473998138431
GRMZM2G024517	3.0661029713595083	0.19462796134249333	0.0	0.0
GRMZM2G024527	0.0	0.0	0.0	0.0
GRMZM2G024530	5.342753841858727	3.795673452130729	4.230226074164224	4.77504000313175
GRMZM2G024533	4.350914436794472	3.117806398473174	3.5300457646016468	3.5541344846755636
GRMZM2G024548	2.851667099007037	0.0	0.0	3.423793281884032
GRMZM2G024550	0.0	2.5684456342967774	2.860390769572786	0.956942076421493
GRMZM2G024551	3.700173349852637	0.0	0.0	0.0
GRMZM2G024561	0.0	1.058607429959615	0.0	0.0
GRMZM2G024563	3.5278210223950333	3.035359977960453	5.4382296324685315	4.172735517408694
GRMZM2G024571	3.289558586068956	4.688090816938382	3.734492861026108	4.190409423507396
GRMZM2G024576	4.328326664036089	3.477884522027948	3.6096604181152068	3.292481401855564
GRMZM2G024592	0.0	1.7837038924549296	0.0	0.0
GRMZM2G024607	4.659764757380224	3.1311301324347105	3.734547053879293	3.8384980179182016
GRMZM2G024612	4.66034680448894	5.370474691676184	5.232154189820132	4.945935380961013
GRMZM2G024615	4.946328496080727	5.498927371166956	6.156776819225259	5.036010922339883
GRMZM2G024622	3.2510646194988273	3.9001325972662304	4.4227308598868476	4.005858056030025
GRMZM2G024624	0.0	1.0007644258167188	0.06534330952442326	1.484803242064655
GRMZM2G024641	0.0	0.0	0.0	0.0
GRMZM2G024647	8.171412014094047	7.840847146123861	7.241010700514144	7.154200402112453
GRMZM2G024655	2.917834622568289	5.294363430014453	4.227864272546507	0.0
GRMZM2G024657	0.0	2.8659326675245045	3.21945819228953	2.2163803614868054
GRMZM2G024668	5.952773856675581	5.257165292175472	7.131805526713677	6.627326675969163
GRMZM2G024674	0.0	0.0	0.0	0.0
GRMZM2G024680	0.0	0.0	0.0	2.079244972513891
GRMZM2G024686	3.5162547355504192	2.6783378774922264	3.5461165835849076	3.3693143191102584
GRMZM2G024690	4.550912974279657	3.743945751881543	5.30139742072056	5.250719083400554
GRMZM2G024693	5.73108546525167	6.125874232699058	5.22573765346606	5.749099784785425
GRMZM2G024697	1.3518035674653528	1.0918013692176745	0.0	0.0
GRMZM2G024705	0.0	0.0	0.0	0.0
GRMZM2G024708	2.918197297724628	0.9656025628919466	3.5701228618147542	2.5974358256762935
GRMZM2G024718	0.0	1.043267503086954	1.7477354091969979	0.0
GRMZM2G024730	4.196056171851048	3.3084584457582134	3.9178327135104674	4.282387908567924
GRMZM2G024733	5.84627014983702	6.043690087295503	5.9948602712542005	5.962389382984797
GRMZM2G024738	4.761099072826919	3.0377266001764007	4.101616462118481	3.66569974315828
GRMZM2G024739	1.399865608216286	4.208329965730691	4.385831346781704	5.124448078858348
GRMZM2G024775	0.0	2.1513457961430973	2.4819395377905535	2.474711186917913
GRMZM2G024778	0.0	2.1124866314434034	2.459596863332693	1.7273410825745072
GRMZM2G024799	0.0	0.14646493542822436	0.0	1.5564833698862994
GRMZM2G024806	4.476005734218213	2.5255477443711194	3.198190810048044	1.183480162458436
GRMZM2G024808	2.981558605728708	4.000856345977966	2.807220951297926	2.606034709912807
GRMZM2G024811	5.922345345956045	5.049765796267348	3.3628149160165157	4.717407734648062
GRMZM2G024823	6.926734815736809	6.813075701174315	6.906962728557255	5.631325501932016
GRMZM2G024827	0.0	0.0	0.0	0.0
GRMZM2G024834	2.7691581460835044	2.398249115433691	3.4467352839270133	1.3712131319429235
GRMZM2G024838	0.0	2.9712989073086686	2.984906471459854	1.8017091348194687
GRMZM2G024851	1.338276072719127	3.4873191228638296	4.032585775271933	3.488784910614794
GRMZM2G024858	5.061279375734599	4.103833306303475	5.037061489831513	4.705507981946321
GRMZM2G024865	5.302922180515545	4.385914155589033	4.727032787982407	5.748775178232187
GRMZM2G024871	0.0	0.0	0.0	0.0
GRMZM2G024882	3.395552300238737	3.264835147535828	1.7348028166698666	4.372213850784566
GRMZM2G024887	0.0	0.0	0.0	0.0
GRMZM2G024898	0.0	0.3759691311879951	0.0	0.0
GRMZM2G024927	0.0	0.0	0.0	0.0
GRMZM2G024933	7.774174278162102	7.087738624235623	7.398983052591162	6.984748830891746
GRMZM2G024948	0.0	0.0	0.3349354811967736	0.0
GRMZM2G024958	3.4885921288694983	3.2567404648673235	1.021152774247458	2.4348310246161518
GRMZM2G024959	5.358814689741892	3.684987004766549	4.1350012300137	4.195898741139315
GRMZM2G024973	5.003345874698077	4.268681409250455	2.7740933451995415	4.1571811801412
GRMZM2G024976	1.7195207966866213	2.969159701778897	2.2848072619381474	2.6387388300443173
GRMZM2G024992	2.619025579114984	3.8769490764401757	4.001514035063554	4.058576261226231
GRMZM2G024993	0.0	3.6225321496123533	5.407872761891273	4.82825583092645
GRMZM2G024996	5.723785159285939	7.556475399471534	7.744840563334874	9.407550326322307
GRMZM2G025002	0.0	0.01941939606377563	0.0	0.0
GRMZM2G025014	5.1158489409412296	5.6159900358341215	4.870473225899114	5.859552179371951
GRMZM2G025024	3.739221647003957	3.7952578425777936	5.129678673325786	4.08352825846288
GRMZM2G025026	0.0	0.1457348358233719	0.0	0.0
GRMZM2G025031	5.110634683715105	3.2940207570613085	3.9836138572219673	3.1046369104435962
GRMZM2G025037	0.691945921890335	3.9848627347629	3.8108543624114968	2.9719132043793772
GRMZM2G025042	5.2642624280349	4.466640170141147	0.0	4.518321110753733
GRMZM2G025048	2.119681535318273	1.053806443695794	0.2779121645275696	0.0
GRMZM2G025054	3.5427904484011807	5.162258383193247	4.278430872657406	2.1447773239813754
GRMZM2G025059	4.8526580900141765	4.613425568500005	4.988721037685313	4.159943974140642
GRMZM2G025062	5.457114889721271	0.0	3.2562362445652457	0.0
GRMZM2G025070	0.0	3.114776785439188	2.4097466439070288	3.905023502374917
GRMZM2G025072	0.0	6.073659591735501	3.835408733994961	0.8961454984571435
GRMZM2G025074	5.51115806184811	6.003644959248641	5.2281260306245825	5.07262463137388
GRMZM2G025078	4.625738061908648	5.701715384215805	5.06690289933678	5.436508343071791
GRMZM2G025095	5.372266097671883	5.854504391815809	5.198462722032183	6.033544138783284
GRMZM2G025105	4.251226750455368	1.0426863570404696	0.8774796334493977	0.0
GRMZM2G025109	0.0	3.5894998475246624	1.386397112255805	5.418837598268665
GRMZM2G025123	6.263751817931795	1.870672461700802	4.49364092995247	3.9232252599450304
GRMZM2G025126	0.7763027924943422	4.45459705653455	4.6745566924411985	4.040068298983964
GRMZM2G025127	3.525542733195047	2.4321737260767717	3.740981512003939	3.896252470637731
GRMZM2G025132	0.0	0.3459084100283871	0.0	1.2669364233027856
GRMZM2G025133	0.0	0.0	0.0	0.0
GRMZM2G025143	0.0	1.028767155575011	0.0	0.0
GRMZM2G025154	0.0	0.3784872082079869	3.127598615012098	0.0
GRMZM2G025157	0.0	0.0	0.0	0.0
GRMZM2G025159	0.0	0.0	0.0	0.0
GRMZM2G025164	0.0	2.2312327030215724	2.1861930964596015	3.26595440907265
GRMZM2G025171	0.0	1.1959207824731755	0.0	2.6196055136099874
GRMZM2G025173	3.7990873060740036	5.8364543793663515	0.4787927185874739	5.006351888297713
GRMZM2G025175	0.0	0.0	0.0	0.0
GRMZM2G025182	3.6513961742371293	3.4830289312443297	2.994632217810519	3.9255152751783813
GRMZM2G025190	0.0	0.0	0.0	0.0
GRMZM2G025200	2.9034818113626106	4.281943005358478	4.796815761437761	4.746447139362816
GRMZM2G025205	0.0	0.0	0.0	0.0
GRMZM2G025210	0.0	0.0	0.0	0.0
GRMZM2G025214	6.204113321594761	5.813853003582868	5.109678151394539	4.610658726959748
GRMZM2G025215	4.391499663868677	5.852673069534109	4.895879390131723	5.526566530732499
GRMZM2G025222	0.0	0.0	0.0	0.0
GRMZM2G025227	5.392083824670831	5.279148101700032	5.598350316138482	3.736951167143662
GRMZM2G025231	9.076406775536796	10.221393782341856	10.251541584756964	10.465811254476078
GRMZM2G025236	0.2855584653716341	2.926620023578229	2.7296397754468895	2.229000266284764
GRMZM2G025240	0.0	3.5129600596265966	0.0	0.0
GRMZM2G025242	9.676177476832603	7.089964171823371	9.871036587726504	7.56550578602718
GRMZM2G025243	4.521207816223987	2.310482637881078	2.058655913317571	0.0
GRMZM2G025248	5.825200494964456	4.455386406579349	3.8992723226182715	5.231102111448313
GRMZM2G025250	3.3334008336221608	0.5160766872278122	0.0	0.3938961036918177
GRMZM2G025255	4.1026749263188425	5.153858017801233	5.967899455515903	4.951205437424958
GRMZM2G025264	0.0	0.0	0.0	0.0
GRMZM2G025281	3.6328730898260666	4.586386459110238	4.289775458038668	5.129254162755606
GRMZM2G025294	5.852747964800878	5.746033230619602	6.31027831027675	5.603706451278591
GRMZM2G025302	4.155975850095944	4.364887549708266	3.3351144743063608	3.785613321731545
GRMZM2G025303	0.0	3.0500906841316713	0.0	0.0
GRMZM2G025322	6.11884350587492	3.3972964240255714	5.653831045069539	5.486884886676207
GRMZM2G025340	3.1549152978653776	3.4946076155936483	1.431494595593279	3.8595422405465993
GRMZM2G025342	1.7304095410216522	1.3354203695850242	2.7904029776228945	2.809719003906981
GRMZM2G025356	1.78425269340458	4.407685851499884	2.202894100593981	4.8611564018890885
GRMZM2G025366	6.438397656106676	5.55663173418382	5.644014877501558	4.665472362677438
GRMZM2G025370	2.332103521881755	0.0	0.0	1.1868174593571121
GRMZM2G025387	3.2711088938551396	5.023880739490198	4.760673381341042	4.69921845942414
GRMZM2G025396	0.0	0.0	0.0	0.0
GRMZM2G025404	0.0	0.0	0.0	0.4240384691953448
GRMZM2G025409	0.0	0.0	0.0	3.5861041824391173
GRMZM2G025414	7.641307583220063	4.410612466420754	5.176258935164363	4.750745837152725
GRMZM2G025429	0.0	0.0	0.0	0.0
GRMZM2G025441	1.5584292852243435	0.6605060846918502	0.0	0.0
GRMZM2G025448	0.0	0.0	0.0	0.0
GRMZM2G025451	4.2847214021248385	4.142070287261251	5.084051505047135	4.671463224536112
GRMZM2G025458	0.0	0.0	0.0	0.0
GRMZM2G025459	3.7669131344097377	1.0899116460763767	0.0	0.0
GRMZM2G025470	6.355160780282262	5.058987461183666	5.4609096237059465	5.478357073056588
GRMZM2G025477	0.0	0.0	3.5783591041100413	3.531830575654206
GRMZM2G025480	0.0	4.062251258447721	3.7956318965627913	4.466848955682754
GRMZM2G025488	4.101313901086299	6.266904574551473	5.943164158276065	5.033039700337762
GRMZM2G025491	0.0	0.0	1.5959762065626197	0.0
GRMZM2G025518	0.0	0.0	0.0	0.0
GRMZM2G025528	4.80275157147665	5.437956760314392	6.040197648660653	5.95777997795018
GRMZM2G025531	0.0	1.2980541338297886	3.1009423365749056	1.6534819838271042
GRMZM2G025536	2.8643406843092163	0.15965760030497106	0.0	0.0
GRMZM2G025552	6.6847766676832014	4.219222741538744	3.895700083356688	5.105401512491283
GRMZM2G025572	0.0	0.0	0.0	0.0
GRMZM2G025579	3.69651691785298	1.0431064860619275	0.0	0.14519875966976573
GRMZM2G025592	2.0585104583554186	2.6411668094014944	0.09857653967123618	0.0
GRMZM2G025598	6.839569140575533	7.037305340651273	7.234434257902791	7.719867928344366
GRMZM2G025611	0.0	0.0	0.9427366867246589	0.0
GRMZM2G025640	0.0	0.0	0.0	0.0
GRMZM2G025642	0.0	0.0	0.0	0.0
GRMZM2G025646	2.7894413095329775	3.125467612507759	3.5170614780430394	3.559455102940506
GRMZM2G025648	0.0	0.0	0.0	0.0
GRMZM2G025649	0.0	0.0	0.0	0.0
GRMZM2G025659	0.0	0.0	0.0	0.0
GRMZM2G025671	3.1534729916408386	4.107386579030813	3.696272083925863	3.678928251090604
GRMZM2G025680	0.0	0.0	0.24967105741520493	0.0
GRMZM2G025685	0.0	0.0	1.9602670391347763	0.0
GRMZM2G025703	0.0	2.027118656196106	2.431983922579914	4.474072565519051
GRMZM2G025718	0.0	0.0	0.0	0.0
GRMZM2G025720	0.0	0.0	0.0	0.0
GRMZM2G025726	0.0	0.0	0.0	2.506916707219431
GRMZM2G025731	6.120891025338125	5.2482198194034515	5.720658791825032	5.245373962618163
GRMZM2G025742	0.0	0.0	0.0	0.0
GRMZM2G025748	0.0	0.0	0.0	0.0
GRMZM2G025758	0.0	0.0	0.0	0.0
GRMZM2G025763	6.733381458686795	6.762415261011597	9.585488387429207	8.781353155805025
GRMZM2G025783	1.6702693071367876	3.0817009377678337	3.2255849710855578	2.8131408772627284
GRMZM2G025793	0.0	0.0	0.0	0.0
GRMZM2G025806	4.602367795786068	5.467367526521226	5.739777909990541	4.681387418137983
GRMZM2G025812	5.590847497415801	5.735329913457534	4.276377552773637	5.0911158687057965
GRMZM2G025817	3.264290206048218	2.784114465506699	3.107361468666767	2.5938556985018426
GRMZM2G025832	8.246075499345022	0.09991349475871823	6.966476612136409	1.3685057630772457
GRMZM2G025833	0.10903473766745915	0.0	0.0	0.8921446294781666
GRMZM2G025854	0.0	3.1415897392413346	2.311555428199785	3.6304287706327
GRMZM2G025855	0.0	0.0	0.0	1.5468524899668818
GRMZM2G025857	0.0	0.0	0.0	0.0
GRMZM2G025860	1.569481370261265	1.0014635928187356	1.7259897627995069	1.9428297525419311
GRMZM2G025867	6.16591394825886	6.82391491432885	5.393539760610062	6.150642937822337
GRMZM2G025870	0.0	0.0	0.0	0.0
GRMZM2G025875	0.0	0.0	0.0	0.0
GRMZM2G025880	0.0	0.0	0.0	0.0
GRMZM2G025882	0.0	0.0	0.0	0.0
GRMZM2G025885	0.0	2.0757003368572597	0.0	1.3811781433081352
GRMZM2G025895	3.165944087770598	3.701371620047002	4.188590823694052	3.6102630303566947
GRMZM2G025903	0.0	0.0	0.0	0.0
GRMZM2G025906	5.209967965044774	5.391100924219284	4.982856711756118	5.815360238128073
GRMZM2G025924	4.170990599147391	3.651660222221541	3.4826418003085755	2.392314674785589
GRMZM2G025936	0.0	3.9222834939766225	4.2376096048347796	2.241452769458773
GRMZM2G025939	5.687822158643212	1.8035081072277177	3.977490587394295	5.004977717563542
GRMZM2G025954	0.0	0.0	0.0	0.0
GRMZM2G025959	2.691971820244217	0.08651354117187358	4.410924469411495	0.8813717440341446
GRMZM2G025966	5.015814212485838	3.13354708655172	2.8333637478009046	4.027136353958466
GRMZM2G025971	0.0	0.0	0.0	0.0
GRMZM2G025977	6.94325325752516	5.522451280710849	5.848582882397025	4.928521928324934
GRMZM2G025989	0.0	0.0	0.0	3.45938046763362
GRMZM2G025992	7.3894721662116405	6.629854919574232	7.390074350144811	7.018789935493495
GRMZM2G025997	0.0	0.0	0.0	2.5368784825160517
GRMZM2G026013	4.332106386989738	5.725086724630227	5.4517452223154015	5.693952447751466
GRMZM2G026015	1.4745346856946742	0.0	0.0	0.0
GRMZM2G026020	0.7005169557464777	0.0	0.0	3.9268533930866005
GRMZM2G026024	0.0	0.0	0.0	0.0
GRMZM2G026043	0.7249802423008314	5.111653173603328	4.865072541522686	4.980249275428067
GRMZM2G026050	0.0	0.9072937244546984	1.054306713610379	0.0
GRMZM2G026065	4.838487932985251	4.94876435612381	3.789551902690377	4.243151128717018
GRMZM2G026083	0.0	0.0	0.0	0.0
GRMZM2G026085	0.5639742061839695	4.398699234872702	2.759213369973641	3.0615394725127825
GRMZM2G026095	3.4761353843711538	1.5797063364937303	1.8318407681031967	1.8404954612522109
GRMZM2G026098	0.0	0.0	0.0	0.0
GRMZM2G026110	0.0	0.0	0.0	0.0
GRMZM2G026117	5.010873807764392	2.0419193060480683	3.3024769856027625	3.4510303926550727
GRMZM2G026131	0.0	1.0384361816561083	0.1052371572435225	1.4546391661079938
GRMZM2G026135	0.0	0.0	0.0	0.0
GRMZM2G026143	4.699967990725772	5.359384119133906	5.193152749637378	6.403458614535488
GRMZM2G026147	5.392952755680152	3.536102647487362	5.0489031383949365	3.788612634484338
GRMZM2G026151	3.1318314496260116	2.1663169619103932	0.9852271667296976	3.382992272060739
GRMZM2G026157	0.0	0.0	0.0	0.0
GRMZM2G026171	0.0	0.0	0.0	0.0
GRMZM2G026174	1.8911391757310647	4.45989714055895	4.0333965702411465	4.4528062625625005
GRMZM2G026176	0.0	3.017624432797434	1.6548433607675963	0.4280823444501965
GRMZM2G026180	2.769350715485461	3.812262035282317	2.0482606024319283	3.5695883053303303
GRMZM2G026182	4.796644472690848	4.386397112255805	3.523561956057013	4.102582551646162
GRMZM2G026184	0.0	0.0	0.0	0.0
GRMZM2G026188	0.0	0.0	2.908849406886067	0.0
GRMZM2G026189	0.0	0.0	0.0	1.9271531131725936
GRMZM2G026203	0.3518069589656293	3.2701641111877042	5.191187558082116	3.659113956131979
GRMZM2G026216	7.548814203791764	6.521936440581473	5.285494696349597	6.430320403111122
GRMZM2G026218	0.7027452991298866	4.610416597148905	5.249225355039233	4.810396829919295
GRMZM2G026223	4.024559044576194	3.94659051332947	3.3160081292756787	4.480963031464617
GRMZM2G026229	0.0	1.1464727559237764	0.0	0.0
GRMZM2G026231	4.248117329250832	6.4317683583970515	6.133635444992266	6.49841204458517
GRMZM2G026249	0.0	2.834189373020415	0.0	0.0
GRMZM2G026258	0.0	0.0	0.0	0.0
GRMZM2G026301	0.0	2.8529197099313466	3.6457131853388023	2.0733198294732387
GRMZM2G026309	0.0	3.246763776419878	1.114753468859615	2.4399714697884782
GRMZM2G026311	3.8795489430807764	3.332093493959009	4.226739712413275	4.161307263720935
GRMZM2G026322	0.0	2.16399457348536	3.078860849992201	2.0147337722241274
GRMZM2G026333	0.0	0.0	0.0	0.0
GRMZM2G026335	0.0	0.0	0.0	0.0
GRMZM2G026346	0.0	1.6855499963373866	2.4565459676486463	0.0
GRMZM2G026355	0.0	0.0	0.0	0.19750939041844967
GRMZM2G026371	0.0	0.0	0.0	2.1774841214408163
GRMZM2G026376	0.05464249196677065	1.752902698966734	3.0408626298340176	0.31599045591596425
GRMZM2G026388	0.0	0.0	0.0	0.0
GRMZM2G026389	0.31523232573406257	0.0	0.0	0.0
GRMZM2G026391	0.0	0.2391132629792416	3.0326016430229497	0.7672089980358786
GRMZM2G026396	0.0	0.0	0.0	0.0
GRMZM2G026406	4.633564894677124	3.101142421664492	1.7633223328414198	2.979429082528328
GRMZM2G026417	2.6435722394490493	3.7033554528010653	0.9912640539726102	3.6953591548813787
GRMZM2G026442	2.6327940052875833	4.492231353437743	5.024319679195413	4.380854099947909
GRMZM2G026447	3.9903831132347216	3.484950143816308	4.932670671966632	4.461652969530513
GRMZM2G026452	0.0	0.0	0.0	0.0
GRMZM2G026459	0.0	0.0	2.0481943273558416	0.0
GRMZM2G026470	5.9319950084971325	4.963959564664266	5.639414514861679	5.502562926677076
GRMZM2G026490	0.9258194501081206	3.1542494232749667	3.917450851161025	3.932524226327461
GRMZM2G026517	0.0	1.5593596518808341	0.0	0.0
GRMZM2G026523	3.9391325267460124	3.8116662538289625	4.3483032489538385	2.7405088266506206
GRMZM2G026532	0.0	0.5927292249715579	0.0	0.0
GRMZM2G026535	0.0	0.0	0.0	0.0
GRMZM2G026546	0.0	0.0	0.0	0.0
GRMZM2G026556	0.0	0.0	0.0	0.6395878143654844
GRMZM2G026558	0.0	0.0	0.0	0.0
GRMZM2G026560	0.0	1.1527934737830188	1.590213959286463	1.5915310232847464
GRMZM2G026562	0.0	0.0	0.0	0.7474836477270274
GRMZM2G026568	0.0	0.0	0.0	0.0
GRMZM2G026576	0.0	0.0	0.0	0.0
GRMZM2G026580	0.0	0.35001174095123283	0.0	0.0
GRMZM2G026597	0.0	0.11527820055917133	0.0	0.7204623478744921
GRMZM2G026614	0.0	0.0	0.0	0.0
GRMZM2G026639	3.7250539952426216	2.9780180281171607	3.532267081373214	3.3761125363150204
GRMZM2G026641	0.0	0.0	0.0	0.0
GRMZM2G026643	2.897823195381989	2.5485106071601433	4.06484836993376	3.8997556861236107
GRMZM2G026649	0.0	3.7387462232294397	0.0	4.5604459523557095
GRMZM2G026654	0.0	3.890281303458528	5.801727756366441	6.141908896552132
